CID,superclass,predicted_class
131765282,Lipids and lipid-like molecules,0
53478530,Lipids and lipid-like molecules,0
134723029,Lipids and lipid-like molecules,0
131823396,Lipids and lipid-like molecules,0
133556501,Lipids and lipid-like molecules,0
73042413,Lipids and lipid-like molecules,0
46184093,Lipids and lipid-like molecules,0
10653449,Lipids and lipid-like molecules,0
70680265,Lipids and lipid-like molecules,-1
102120184,Lipids and lipid-like molecules,0
101518157,Lipids and lipid-like molecules,0
14408723,Lipids and lipid-like molecules,0
45258132,Lipids and lipid-like molecules,0
3313579,Lipids and lipid-like molecules,0
24814084,Lipids and lipid-like molecules,0
73213305,Lipids and lipid-like molecules,0
11803951,Lipids and lipid-like molecules,0
91895455,Lipids and lipid-like molecules,0
85131757,Lipids and lipid-like molecules,0
11468710,Lipids and lipid-like molecules,-1
2387012,Organosulfur compounds,-1
12534166,Organic oxygen compounds,-1
19557164,Phenylpropanoids and polyketides,-1
23982795,Phenylpropanoids and polyketides,13
80290839,Organic nitrogen compounds,0
21977722,Lipids and lipid-like molecules,0
70959880,Phenylpropanoids and polyketides,-1
105668093,Lipids and lipid-like molecules,0
99815595,Organic oxygen compounds,0
45483456,Lipids and lipid-like molecules,0
2523669,Organic oxygen compounds,0
59390678,"Lignans, neolignans and related compounds",0
58807666,Organic nitrogen compounds,0
59390759,"Lignans, neolignans and related compounds",-1
76562628,"Lignans, neolignans and related compounds",0
20685615,Organic nitrogen compounds,-1
88957152,Organic nitrogen compounds,0
40999847,Organic oxygen compounds,-1
99989462,Phenylpropanoids and polyketides,-1
45104248,Phenylpropanoids and polyketides,-1
59838437,Phenylpropanoids and polyketides,-1
99995705,Phenylpropanoids and polyketides,-1
3786001,Phenylpropanoids and polyketides,-1
19126109,Phenylpropanoids and polyketides,24
19127611,Phenylpropanoids and polyketides,-1
71740424,Phenylpropanoids and polyketides,-1
19126477,Phenylpropanoids and polyketides,0
19125424,Phenylpropanoids and polyketides,0
19126068,Phenylpropanoids and polyketides,0
19129509,Phenylpropanoids and polyketides,0
19126907,Phenylpropanoids and polyketides,24
19129112,Phenylpropanoids and polyketides,0
19125930,Phenylpropanoids and polyketides,0
19127571,Phenylpropanoids and polyketides,0
4095892,Phenylpropanoids and polyketides,0
19127771,Phenylpropanoids and polyketides,-1
19127604,Phenylpropanoids and polyketides,0
19123556,Phenylpropanoids and polyketides,24
19126778,Phenylpropanoids and polyketides,24
19127270,Phenylpropanoids and polyketides,0
10053100,Lipids and lipid-like molecules,-1
15586488,"Nucleosides, nucleotides, and analogues",0
14430273,Organic oxygen compounds,-1
10413466,Lipids and lipid-like molecules,0
11734949,Organic oxygen compounds,-1
44474124,Lipids and lipid-like molecules,0
70453552,Lipids and lipid-like molecules,0
101135142,"Nucleosides, nucleotides, and analogues",-1
44461695,Organic nitrogen compounds,0
89560372,Organophosphorus compounds,-1
46936334,Lipids and lipid-like molecules,0
101027511,Organic oxygen compounds,0
89620136,"Nucleosides, nucleotides, and analogues",-1
112858618,Organic nitrogen compounds,-1
80750961,Organic nitrogen compounds,-1
80792043,Lipids and lipid-like molecules,-1
20724973,Lipids and lipid-like molecules,0
20741172,Lipids and lipid-like molecules,0
89743344,Lipids and lipid-like molecules,0
88973232,Lipids and lipid-like molecules,0
88381225,Lipids and lipid-like molecules,0
87306505,Lipids and lipid-like molecules,0
10604410,"Nucleosides, nucleotides, and analogues",-1
136451553,"Nucleosides, nucleotides, and analogues",0
135671261,"Nucleosides, nucleotides, and analogues",0
89200723,Organic oxygen compounds,0
89028768,Organic oxygen compounds,0
135474881,"Nucleosides, nucleotides, and analogues",0
90796185,"Nucleosides, nucleotides, and analogues",-1
136721086,"Nucleosides, nucleotides, and analogues",0
89309635,Organic oxygen compounds,0
59189521,Organic oxygen compounds,0
91095579,"Nucleosides, nucleotides, and analogues",0
136076516,"Nucleosides, nucleotides, and analogues",-1
135531103,"Nucleosides, nucleotides, and analogues",0
11622000,Organic oxygen compounds,0
19398187,Organic nitrogen compounds,0
101577577,Phenylpropanoids and polyketides,0
22919699,Phenylpropanoids and polyketides,0
57062459,Organic oxygen compounds,0
101196517,Phenylpropanoids and polyketides,0
87315310,Phenylpropanoids and polyketides,0
101374431,Phenylpropanoids and polyketides,0
18976847,Phenylpropanoids and polyketides,0
101103897,Phenylpropanoids and polyketides,-1
90933474,Phenylpropanoids and polyketides,0
19881505,Organic oxygen compounds,-1
57788204,Phenylpropanoids and polyketides,-1
14335169,Lipids and lipid-like molecules,-1
124582630,Lipids and lipid-like molecules,0
91300241,Lipids and lipid-like molecules,0
11333122,Lipids and lipid-like molecules,0
21919568,Organic oxygen compounds,-1
77451784,Organic oxygen compounds,-1
88583036,Organic nitrogen compounds,-1
91458876,Hydrocarbons,-1
13611517,Organic nitrogen compounds,-1
70387580,Phenylpropanoids and polyketides,0
3037788,Lipids and lipid-like molecules,-1
74766543,Lipids and lipid-like molecules,-1
19881876,Phenylpropanoids and polyketides,0
87168506,Phenylpropanoids and polyketides,0
58225251,Organic oxygen compounds,-1
88914787,"Nucleosides, nucleotides, and analogues",0
59029586,Phenylpropanoids and polyketides,-1
58610887,Lipids and lipid-like molecules,-1
6714151,Lipids and lipid-like molecules,0
59010585,Lipids and lipid-like molecules,0
90870149,Organic oxygen compounds,0
66778536,"Nucleosides, nucleotides, and analogues",-1
6709572,Organic oxygen compounds,-1
5111259,Lipids and lipid-like molecules,0
14505056,Organic oxygen compounds,0
89048956,Organosulfur compounds,-1
67024498,Lipids and lipid-like molecules,0
4380935,Lipids and lipid-like molecules,0
70691988,Organic oxygen compounds,0
70683487,Organic oxygen compounds,-1
24366586,Organic oxygen compounds,54
30555504,Organosulfur compounds,-1
10907971,Lipids and lipid-like molecules,0
21575049,Lipids and lipid-like molecules,0
73818216,Lipids and lipid-like molecules,0
21778330,Lipids and lipid-like molecules,0
3605588,Lipids and lipid-like molecules,-1
25229520,Lipids and lipid-like molecules,0
52931559,Lipids and lipid-like molecules,-1
102150374,Lipids and lipid-like molecules,-1
11967841,Lipids and lipid-like molecules,0
21626484,Organic oxygen compounds,0
70049796,Lipids and lipid-like molecules,-1
3741464,Lipids and lipid-like molecules,0
101684199,Organic oxygen compounds,-1
25158096,Lipids and lipid-like molecules,0
101683498,Lipids and lipid-like molecules,0
21630166,Lipids and lipid-like molecules,-1
124406533,Lipids and lipid-like molecules,0
86769127,Phenylpropanoids and polyketides,-1
87114116,Organic oxygen compounds,0
59733618,Organic oxygen compounds,0
101268484,Phenylpropanoids and polyketides,14
23734714,Organosulfur compounds,-1
23885723,Organic oxygen compounds,60
2807480,Phenylpropanoids and polyketides,-1
101849760,Organic oxygen compounds,-1
44127363,Organic oxygen compounds,-1
58545083,Lipids and lipid-like molecules,-1
45100865,"Nucleosides, nucleotides, and analogues",25
58533895,"Nucleosides, nucleotides, and analogues",25
44138900,Organic oxygen compounds,-1
49894303,Phenylpropanoids and polyketides,-1
49920903,Phenylpropanoids and polyketides,38
49901234,Phenylpropanoids and polyketides,38
49921222,Phenylpropanoids and polyketides,-1
102316743,Lipids and lipid-like molecules,0
91855994,Organic oxygen compounds,0
71619544,Organic oxygen compounds,0
101868285,Organic oxygen compounds,0
91848269,Organic oxygen compounds,0
9811470,Organic oxygen compounds,0
91862098,Organic oxygen compounds,0
86291194,Organic oxygen compounds,0
57344477,Organic oxygen compounds,0
91845805,Organic oxygen compounds,0
10170292,Organic oxygen compounds,0
44258794,Phenylpropanoids and polyketides,0
58242463,Organic oxygen compounds,0
10440216,Organic oxygen compounds,0
10350479,Organic oxygen compounds,0
89083452,Organic oxygen compounds,0
5289535,Organic oxygen compounds,0
91845833,Organic oxygen compounds,0
89717452,Organic oxygen compounds,0
85238177,Organic oxygen compounds,0
57915080,Organic oxygen compounds,0
91845236,Organic oxygen compounds,0
53495651,Organic oxygen compounds,0
89333537,Organic oxygen compounds,0
131815582,Lipids and lipid-like molecules,0
131817115,Lipids and lipid-like molecules,0
131771003,Lipids and lipid-like molecules,0
131815612,Lipids and lipid-like molecules,0
131817209,Lipids and lipid-like molecules,0
131810640,Lipids and lipid-like molecules,0
131774606,Lipids and lipid-like molecules,0
59531320,Lipids and lipid-like molecules,0
52928112,Lipids and lipid-like molecules,0
53481731,Lipids and lipid-like molecules,0
11239853,Lipids and lipid-like molecules,0
131774889,Lipids and lipid-like molecules,0
57124169,Lipids and lipid-like molecules,0
52925353,Lipids and lipid-like molecules,0
131772296,Lipids and lipid-like molecules,0
89625361,Lipids and lipid-like molecules,0
131817135,Lipids and lipid-like molecules,0
79424489,Lipids and lipid-like molecules,0
83955066,Phenylpropanoids and polyketides,0
10573190,Lipids and lipid-like molecules,0
42605187,Phenylpropanoids and polyketides,0
24785146,Phenylpropanoids and polyketides,0
106987475,Lipids and lipid-like molecules,0
2632733,Organic oxygen compounds,0
101003553,Lipids and lipid-like molecules,0
17981275,Organosulfur compounds,0
21246879,Phenylpropanoids and polyketides,0
88447980,Phenylpropanoids and polyketides,0
70379481,Phenylpropanoids and polyketides,0
89032699,Lipids and lipid-like molecules,0
58322601,"Lignans, neolignans and related compounds",-1
87066057,Organic oxygen compounds,0
102125808,Organic oxygen compounds,-1
71587666,Phenylpropanoids and polyketides,0
23464543,Organophosphorus compounds,0
9546728,Lipids and lipid-like molecules,0
89728553,Lipids and lipid-like molecules,0
23147900,Lipids and lipid-like molecules,0
20057624,Phenylpropanoids and polyketides,0
44325402,Phenylpropanoids and polyketides,0
101417705,Phenylpropanoids and polyketides,0
67359452,Organic oxygen compounds,0
20058073,Phenylpropanoids and polyketides,0
46945605,Organic Polymers,0
10963347,Lipids and lipid-like molecules,0
3299606,Organic oxygen compounds,-1
89290985,Organic oxygen compounds,0
58597116,Organic oxygen compounds,0
129626721,Organic oxygen compounds,0
3073182,Organic oxygen compounds,-1
91847712,Organic oxygen compounds,-1
22524213,Phenylpropanoids and polyketides,0
58265390,Organic oxygen compounds,-1
90337488,Organic oxygen compounds,0
74539946,Organic oxygen compounds,0
91848855,Organic oxygen compounds,0
91854217,Organic oxygen compounds,0
101720464,"Lignans, neolignans and related compounds",-1
131833339,Phenylpropanoids and polyketides,-1
57521516,Organic oxygen compounds,0
101630582,Phenylpropanoids and polyketides,0
15689653,Phenylpropanoids and polyketides,0
44259373,Phenylpropanoids and polyketides,0
91852129,Organic oxygen compounds,0
91846370,Organic oxygen compounds,-1
91859823,Organic oxygen compounds,0
46842963,Organic oxygen compounds,-1
10996185,Organic oxygen compounds,0
101649683,Hydrocarbons,-1
71377527,Phenylpropanoids and polyketides,0
90244555,Phenylpropanoids and polyketides,0
4590681,Phenylpropanoids and polyketides,0
59163042,Phenylpropanoids and polyketides,-1
88327581,Lipids and lipid-like molecules,-1
7280964,Phenylpropanoids and polyketides,38
44390815,Phenylpropanoids and polyketides,0
87961055,Phenylpropanoids and polyketides,0
91268503,Lipids and lipid-like molecules,0
104634646,Organic nitrogen compounds,0
79138091,Organic nitrogen compounds,0
83907904,Organic nitrogen compounds,0
83221255,Organic nitrogen compounds,-1
124376,Alkaloids and derivatives,-1
23725069,Alkaloids and derivatives,46
11083295,Alkaloids and derivatives,46
269666,Phenylpropanoids and polyketides,-1
21603467,Alkaloids and derivatives,-1
83183851,Organic nitrogen compounds,0
15939711,Organic oxygen compounds,-1
62296227,Organic oxygen compounds,0
60509243,Organic oxygen compounds,0
91151888,Lipids and lipid-like molecules,-1
71610232,Lipids and lipid-like molecules,-1
21673607,Lipids and lipid-like molecules,-1
88597456,Organic oxygen compounds,-1
44396254,Lipids and lipid-like molecules,0
3013535,Lipids and lipid-like molecules,0
71489524,Lipids and lipid-like molecules,0
4298386,Alkaloids and derivatives,0
10168397,Alkaloids and derivatives,0
67327312,Phenylpropanoids and polyketides,0
122186370,Alkaloids and derivatives,-1
53361313,Phenylpropanoids and polyketides,0
16721136,Phenylpropanoids and polyketides,24
58768709,Phenylpropanoids and polyketides,0
53422949,Lipids and lipid-like molecules,0
102079552,Organic oxygen compounds,0
87168252,Organic oxygen compounds,0
89381826,Lipids and lipid-like molecules,0
87439113,Organic oxygen compounds,0
71347576,Organic oxygen compounds,0
59180591,Organic oxygen compounds,0
102079551,Organic oxygen compounds,0
91859475,Organic oxygen compounds,-1
102222974,Organic oxygen compounds,0
10509766,Organic oxygen compounds,0
88974773,Lipids and lipid-like molecules,0
74891544,Organic nitrogen compounds,-1
15537922,Organic nitrogen compounds,-1
69588848,Organic oxygen compounds,-1
91238564,Lipids and lipid-like molecules,0
80445041,Organic nitrogen compounds,-1
114475347,Organic nitrogen compounds,0
103175315,Organic oxygen compounds,0
65108148,Organic oxygen compounds,0
112709380,Organic nitrogen compounds,0
59039413,Organic oxygen compounds,0
82552360,Phenylpropanoids and polyketides,0
107942250,Organic oxygen compounds,-1
106712459,Organic nitrogen compounds,0
19985372,Organic oxygen compounds,0
88660802,Lipids and lipid-like molecules,0
12561263,Organic oxygen compounds,-1
66332688,Organic oxygen compounds,0
11661624,Phenylpropanoids and polyketides,0
104650098,Lipids and lipid-like molecules,0
81668870,"Organic 1,3-dipolar compounds",-1
105474909,Organic nitrogen compounds,-1
66188312,Organic nitrogen compounds,-1
111747965,Organosulfur compounds,-1
109827559,Organic nitrogen compounds,0
109521019,Lipids and lipid-like molecules,0
18390787,Organic oxygen compounds,-1
22489546,Organic oxygen compounds,8
57620834,Organic oxygen compounds,-1
11996463,Organic oxygen compounds,8
10628179,Organic oxygen compounds,-1
11643579,Organic oxygen compounds,-1
73348248,Organic oxygen compounds,8
10153767,Organic oxygen compounds,-1
71024100,Phenylpropanoids and polyketides,8
24950428,Organic oxygen compounds,8
11535246,Organic oxygen compounds,-1
10010771,Organic oxygen compounds,-1
11354824,Organic oxygen compounds,8
25011885,Organic oxygen compounds,-1
59221075,"Lignans, neolignans and related compounds",-1
59195350,"Lignans, neolignans and related compounds",0
89139204,"Lignans, neolignans and related compounds",-1
59220750,"Lignans, neolignans and related compounds",-1
59219741,"Lignans, neolignans and related compounds",-1
59194685,"Lignans, neolignans and related compounds",0
70885501,Phenylpropanoids and polyketides,-1
59062095,Phenylpropanoids and polyketides,-1
101837565,"Lignans, neolignans and related compounds",-1
59183051,"Lignans, neolignans and related compounds",0
89139284,"Lignans, neolignans and related compounds",56
58142500,"Lignans, neolignans and related compounds",0
59220479,"Lignans, neolignans and related compounds",-1
58274005,Organic nitrogen compounds,0
17819005,Organic nitrogen compounds,0
22089903,Organic nitrogen compounds,0
57087111,Organic nitrogen compounds,0
59682378,Organic nitrogen compounds,0
57628689,Phenylpropanoids and polyketides,-1
59720936,Organic nitrogen compounds,0
59863806,Organic nitrogen compounds,0
57536031,Organic nitrogen compounds,0
57977127,Organic nitrogen compounds,0
59372300,Organic nitrogen compounds,0
71255890,Organic nitrogen compounds,0
89014054,Organic nitrogen compounds,-1
19029997,Phenylpropanoids and polyketides,0
66807789,Phenylpropanoids and polyketides,0
89988813,Phenylpropanoids and polyketides,0
88898859,Lipids and lipid-like molecules,0
69612456,Organic nitrogen compounds,0
90373381,Lipids and lipid-like molecules,0
92319317,Organic oxygen compounds,0
59747419,Phenylpropanoids and polyketides,0
58309104,Phenylpropanoids and polyketides,0
58937615,Organic nitrogen compounds,-1
18178975,Phenylpropanoids and polyketides,0
57172645,Phenylpropanoids and polyketides,0
90050418,Phenylpropanoids and polyketides,0
53407495,Phenylpropanoids and polyketides,0
57285414,Phenylpropanoids and polyketides,0
11607362,Lipids and lipid-like molecules,0
90766446,Organic oxygen compounds,0
11829109,Organic oxygen compounds,0
102191243,Lipids and lipid-like molecules,0
10079437,Lipids and lipid-like molecules,0
91521496,Lipids and lipid-like molecules,0
11787812,Organic oxygen compounds,0
73555388,Organic oxygen compounds,0
101801818,Organic oxygen compounds,0
88191130,Organic oxygen compounds,0
22832710,Lipids and lipid-like molecules,0
59928218,Organic oxygen compounds,0
44360867,Organic oxygen compounds,0
95224402,Lipids and lipid-like molecules,0
72365744,Lipids and lipid-like molecules,0
45360060,Lipids and lipid-like molecules,0
89441017,Phenylpropanoids and polyketides,-1
90433754,"Lignans, neolignans and related compounds",-1
59221374,Phenylpropanoids and polyketides,-1
59766216,"Lignans, neolignans and related compounds",-1
88933632,Lipids and lipid-like molecules,-1
102328064,Organic nitrogen compounds,-1
4069331,Phenylpropanoids and polyketides,34
3470999,Phenylpropanoids and polyketides,34
4219243,Phenylpropanoids and polyketides,34
6640180,Phenylpropanoids and polyketides,34
6640462,Phenylpropanoids and polyketides,34
4547995,Phenylpropanoids and polyketides,34
3295974,Phenylpropanoids and polyketides,34
6640375,Phenylpropanoids and polyketides,34
5158381,Phenylpropanoids and polyketides,34
100634664,Phenylpropanoids and polyketides,-1
131764936,Lipids and lipid-like molecules,0
131764391,Lipids and lipid-like molecules,0
131766399,Lipids and lipid-like molecules,0
131765401,Lipids and lipid-like molecules,0
56939126,Lipids and lipid-like molecules,0
91202990,Phenylpropanoids and polyketides,0
131765240,Lipids and lipid-like molecules,0
131765464,Lipids and lipid-like molecules,0
131750637,Lipids and lipid-like molecules,0
52925954,Lipids and lipid-like molecules,0
131766143,Lipids and lipid-like molecules,0
131759085,Lipids and lipid-like molecules,0
72539750,Phenylpropanoids and polyketides,0
131766313,Lipids and lipid-like molecules,0
87360821,Organic nitrogen compounds,0
23591373,Phenylpropanoids and polyketides,0
16110900,Organosulfur compounds,-1
22602022,Organosulfur compounds,-1
101932557,Organosulfur compounds,-1
102215338,Organic oxygen compounds,-1
131835231,Phenylpropanoids and polyketides,-1
88234391,Phenylpropanoids and polyketides,-1
18177903,"Lignans, neolignans and related compounds",0
23256562,Lipids and lipid-like molecules,0
11803489,Phenylpropanoids and polyketides,-1
90789694,Lipids and lipid-like molecules,-1
88496389,Organic oxygen compounds,-1
89795424,Lipids and lipid-like molecules,0
65879073,Organosulfur compounds,-1
10757961,Organosulfur compounds,-1
43250740,Organosulfur compounds,-1
43304918,Organosulfur compounds,-1
62962070,Organosulfur compounds,-1
21094015,Lipids and lipid-like molecules,-1
64662061,Lipids and lipid-like molecules,0
103431617,Organosulfur compounds,-1
80427198,Organic oxygen compounds,-1
64165438,Organic nitrogen compounds,-1
64375928,Organosulfur compounds,-1
112704020,Organic nitrogen compounds,-1
83539429,Organosulfur compounds,-1
21708602,Organosulfur compounds,-1
114525518,Organosulfur compounds,-1
13759153,Organohalogen compounds,-1
89524385,Organohalogen compounds,-1
105108490,Organohalogen compounds,-1
83670258,Organohalogen compounds,-1
95241081,Organohalogen compounds,-1
86810672,Organic nitrogen compounds,-1
1149169,"Lignans, neolignans and related compounds",-1
99667734,Phenylpropanoids and polyketides,-1
3104042,"Lignans, neolignans and related compounds",-1
71674086,"Lignans, neolignans and related compounds",-1
91152674,Organic nitrogen compounds,0
22883919,Lipids and lipid-like molecules,0
10579615,Lipids and lipid-like molecules,-1
15219191,Organic nitrogen compounds,-1
10507344,Organic nitrogen compounds,-1
89479859,Phenylpropanoids and polyketides,-1
87530562,Organohalogen compounds,-1
57789275,Organohalogen compounds,-1
97953210,Organohalogen compounds,-1
89483980,Phenylpropanoids and polyketides,-1
3627154,Lipids and lipid-like molecules,3
19219838,Lipids and lipid-like molecules,0
92314014,Organic oxygen compounds,0
42646727,Organic nitrogen compounds,0
89745135,Organic oxygen compounds,-1
57607950,Phenylpropanoids and polyketides,-1
91130368,Phenylpropanoids and polyketides,-1
87856075,"Lignans, neolignans and related compounds",0
18724474,"Lignans, neolignans and related compounds",0
15081408,Organic oxygen compounds,-1
10009374,Phenylpropanoids and polyketides,-1
56639704,Phenylpropanoids and polyketides,-1
19768362,Lipids and lipid-like molecules,0
18737278,"Lignans, neolignans and related compounds",0
83920750,Organic oxygen compounds,-1
64356497,Organic nitrogen compounds,-1
89848841,Organic nitrogen compounds,-1
101353943,Phenylpropanoids and polyketides,0
87273017,Phenylpropanoids and polyketides,0
102169597,Phenylpropanoids and polyketides,0
58019564,Phenylpropanoids and polyketides,0
101427826,Phenylpropanoids and polyketides,0
18720617,Phenylpropanoids and polyketides,0
101353944,Phenylpropanoids and polyketides,0
59197113,Phenylpropanoids and polyketides,0
59847606,Phenylpropanoids and polyketides,0
101683551,Phenylpropanoids and polyketides,0
59847605,Phenylpropanoids and polyketides,0
89381721,Lipids and lipid-like molecules,0
101340119,Phenylpropanoids and polyketides,0
11227316,Phenylpropanoids and polyketides,0
44082735,Phenylpropanoids and polyketides,0
87622073,Organic oxygen compounds,0
19212200,Phenylpropanoids and polyketides,0
57195836,Phenylpropanoids and polyketides,0
19212203,Phenylpropanoids and polyketides,0
45784847,"Nucleosides, nucleotides, and analogues",-1
91565343,Phenylpropanoids and polyketides,-1
90314497,Lipids and lipid-like molecules,-1
90338176,Lipids and lipid-like molecules,-1
90314345,Lipids and lipid-like molecules,-1
89746332,Lipids and lipid-like molecules,-1
7069404,Lipids and lipid-like molecules,-1
708126,Organic oxygen compounds,-1
57874717,"Nucleosides, nucleotides, and analogues",0
136592662,"Nucleosides, nucleotides, and analogues",-1
136675501,"Nucleosides, nucleotides, and analogues",0
5462197,Lipids and lipid-like molecules,0
11966295,Lipids and lipid-like molecules,0
46174035,Lipids and lipid-like molecules,0
101716641,"Nucleosides, nucleotides, and analogues",0
87254506,"Nucleosides, nucleotides, and analogues",0
439267,Lipids and lipid-like molecules,0
10952267,"Nucleosides, nucleotides, and analogues",0
10258859,"Nucleosides, nucleotides, and analogues",-1
15677752,Organic oxygen compounds,-1
57605529,"Nucleosides, nucleotides, and analogues",0
9543214,Lipids and lipid-like molecules,0
101089058,"Nucleosides, nucleotides, and analogues",-1
193425,Lipids and lipid-like molecules,0
53480659,Lipids and lipid-like molecules,0
90145132,Phenylpropanoids and polyketides,0
5572779,Organosulfur compounds,-1
3382491,Organosulfur compounds,-1
93804401,Phenylpropanoids and polyketides,-1
50861674,Phenylpropanoids and polyketides,-1
95843447,Organic oxygen compounds,-1
102353979,Phenylpropanoids and polyketides,-1
5318163,Phenylpropanoids and polyketides,-1
57536840,Organic oxygen compounds,-1
101277392,Phenylpropanoids and polyketides,-1
11092980,Phenylpropanoids and polyketides,-1
21669381,Phenylpropanoids and polyketides,-1
131835453,Phenylpropanoids and polyketides,-1
102017164,Phenylpropanoids and polyketides,-1
21721847,Phenylpropanoids and polyketides,-1
21721911,Phenylpropanoids and polyketides,-1
124596195,Phenylpropanoids and polyketides,-1
101103995,Phenylpropanoids and polyketides,-1
11980974,Phenylpropanoids and polyketides,-1
72547805,Phenylpropanoids and polyketides,0
87323047,Phenylpropanoids and polyketides,0
6045626,"Lignans, neolignans and related compounds",-1
101352486,Organic oxygen compounds,0
127651,"Lignans, neolignans and related compounds",-1
101164513,Organic oxygen compounds,10
23233040,Organic oxygen compounds,8
59154764,Organic oxygen compounds,10
23281415,Organic oxygen compounds,6
59907761,Organic oxygen compounds,10
23351016,Organic oxygen compounds,8
16048143,Organic oxygen compounds,6
11331849,Organic oxygen compounds,8
46843124,Organic oxygen compounds,6
53246648,Organic oxygen compounds,8
57620820,Organic oxygen compounds,8
76280839,Organic oxygen compounds,0
44563503,Organic oxygen compounds,8
58815308,Organic oxygen compounds,-1
59667876,Organic oxygen compounds,6
57561856,Organic oxygen compounds,8
10056132,Organic oxygen compounds,-1
10306448,Organic oxygen compounds,8
9546010,Lipids and lipid-like molecules,0
134750187,Lipids and lipid-like molecules,0
131766684,Lipids and lipid-like molecules,0
131820477,Lipids and lipid-like molecules,0
9545170,Lipids and lipid-like molecules,0
131757546,Lipids and lipid-like molecules,0
131765032,Lipids and lipid-like molecules,0
131763211,Lipids and lipid-like molecules,0
131761329,Lipids and lipid-like molecules,0
131762555,Lipids and lipid-like molecules,0
131819853,Lipids and lipid-like molecules,0
9546231,Lipids and lipid-like molecules,0
134735139,Lipids and lipid-like molecules,0
134731686,Lipids and lipid-like molecules,0
131755314,Lipids and lipid-like molecules,0
56938218,Lipids and lipid-like molecules,0
9544996,Lipids and lipid-like molecules,0
134720625,Lipids and lipid-like molecules,0
131754284,Lipids and lipid-like molecules,0
131757282,Lipids and lipid-like molecules,0
131755458,Lipids and lipid-like molecules,0
58297516,Phenylpropanoids and polyketides,0
90248150,Phenylpropanoids and polyketides,0
21888617,Lipids and lipid-like molecules,0
20742386,"Lignans, neolignans and related compounds",0
101377089,Phenylpropanoids and polyketides,0
87499034,Phenylpropanoids and polyketides,0
87127974,Organohalogen compounds,0
88199259,Lipids and lipid-like molecules,0
18792143,Organic nitrogen compounds,0
88080972,Organohalogen compounds,0
89726628,Organohalogen compounds,0
87971064,Organic nitrogen compounds,0
4074728,Organohalogen compounds,0
88836340,Lipids and lipid-like molecules,0
99651941,Organohalogen compounds,0
91202077,Organohalogen compounds,0
88468128,Phenylpropanoids and polyketides,0
529307,Organohalogen compounds,0
87381662,Organohalogen compounds,0
88336594,Organohalogen compounds,0
87140109,Organic nitrogen compounds,0
60155900,Phenylpropanoids and polyketides,0
102145306,Alkaloids and derivatives,-1
72190985,Phenylpropanoids and polyketides,0
1754872,Phenylpropanoids and polyketides,0
59224318,Phenylpropanoids and polyketides,-1
66811057,Phenylpropanoids and polyketides,0
90317238,"Lignans, neolignans and related compounds",-1
71731051,"Lignans, neolignans and related compounds",-1
9874277,Phenylpropanoids and polyketides,-1
11620178,Phenylpropanoids and polyketides,-1
46867118,Phenylpropanoids and polyketides,19
4964614,Organic oxygen compounds,0
97283,Alkaloids and derivatives,-1
86730650,Phenylpropanoids and polyketides,-1
24739236,Organic oxygen compounds,-1
5206847,Phenylpropanoids and polyketides,-1
101915404,Phenylpropanoids and polyketides,-1
87729574,Organic oxygen compounds,0
86344962,"Lignans, neolignans and related compounds",-1
59937628,Phenylpropanoids and polyketides,-1
58769742,Lipids and lipid-like molecules,0
5188941,Phenylpropanoids and polyketides,1
3283617,Phenylpropanoids and polyketides,1
6645389,Phenylpropanoids and polyketides,1
6658537,Phenylpropanoids and polyketides,1
3647166,Phenylpropanoids and polyketides,15
6660977,Phenylpropanoids and polyketides,15
6648967,Phenylpropanoids and polyketides,37
3549768,Phenylpropanoids and polyketides,1
6661272,Phenylpropanoids and polyketides,15
6655422,Organic oxygen compounds,1
4344405,Phenylpropanoids and polyketides,1
6657929,Phenylpropanoids and polyketides,1
4227988,Phenylpropanoids and polyketides,1
58052224,Lipids and lipid-like molecules,0
114691721,Organic nitrogen compounds,-1
86644172,Organic oxygen compounds,0
88812812,Organic nitrogen compounds,-1
43226851,Organosulfur compounds,-1
10132365,Organic nitrogen compounds,-1
58569018,Organic nitrogen compounds,-1
70940026,Organic nitrogen compounds,-1
40442383,Organic nitrogen compounds,-1
50874343,Lipids and lipid-like molecules,3
98094140,Lipids and lipid-like molecules,3
62049609,Organic nitrogen compounds,0
113826244,Organic nitrogen compounds,-1
72213004,Organic nitrogen compounds,-1
217607,Organic nitrogen compounds,-1
55294381,Organic oxygen compounds,0
62291326,Organic oxygen compounds,-1
103377128,Organic oxygen compounds,0
104634362,Organic nitrogen compounds,0
64859701,Organic nitrogen compounds,-1
69738904,Lipids and lipid-like molecules,-1
65619439,Organic nitrogen compounds,-1
62930995,Organic nitrogen compounds,-1
58280461,Lipids and lipid-like molecules,-1
67153283,Lipids and lipid-like molecules,-1
135408965,"Nucleosides, nucleotides, and analogues",-1
10327292,Organic oxygen compounds,0
9918348,Phenylpropanoids and polyketides,0
3431046,Lipids and lipid-like molecules,-1
4988175,Phenylpropanoids and polyketides,-1
3332441,Lipids and lipid-like molecules,0
4381479,Lipids and lipid-like molecules,0
101119007,"Lignans, neolignans and related compounds",0
11959166,Alkaloids and derivatives,-1
11686016,Alkaloids and derivatives,-1
118730178,Phenylpropanoids and polyketides,0
20293090,Phenylpropanoids and polyketides,-1
10952868,Organic oxygen compounds,-1
101973122,Lipids and lipid-like molecules,0
