CID,superclass,predicted_class
114452424,Organoheterocyclic compounds,-1
112258241,Organoheterocyclic compounds,-1
106482615,Organoheterocyclic compounds,-1
83859465,Organoheterocyclic compounds,-1
7436370,Organoheterocyclic compounds,-1
93791207,Organoheterocyclic compounds,-1
57558036,Organoheterocyclic compounds,-1
55534567,Organoheterocyclic compounds,-1
24993174,Organoheterocyclic compounds,-1
91822887,Organoheterocyclic compounds,-1
21538811,Organoheterocyclic compounds,-1
5270196,Organoheterocyclic compounds,-1
59670159,Organoheterocyclic compounds,-1
59843075,Organoheterocyclic compounds,-1
2519191,Organoheterocyclic compounds,-1
44468575,Organoheterocyclic compounds,-1
90062325,Organoheterocyclic compounds,-1
40764289,Organoheterocyclic compounds,-1
46348138,Organoheterocyclic compounds,-1
87610575,Organoheterocyclic compounds,-1
62320108,Organoheterocyclic compounds,-1
66398021,Organoheterocyclic compounds,-1
7041024,Organoheterocyclic compounds,-1
54637919,Organoheterocyclic compounds,-1
105430785,Organoheterocyclic compounds,-1
95773814,Organoheterocyclic compounds,-1
110649253,Organoheterocyclic compounds,-1
66844525,Organoheterocyclic compounds,-1
46018137,Organoheterocyclic compounds,-1
112757470,Organoheterocyclic compounds,-1
70287486,Organoheterocyclic compounds,-1
358921,Organoheterocyclic compounds,-1
89539493,Organoheterocyclic compounds,-1
103063792,Organoheterocyclic compounds,-1
22568256,Organoheterocyclic compounds,-1
9366837,Organoheterocyclic compounds,-1
108806622,Organoheterocyclic compounds,-1
5704212,Organoheterocyclic compounds,-1
66405995,Organoheterocyclic compounds,-1
55388887,Organoheterocyclic compounds,-1
55989178,Organoheterocyclic compounds,-1
4377512,Organoheterocyclic compounds,-1
69682559,Organoheterocyclic compounds,-1
83797122,Organoheterocyclic compounds,-1
17649871,Organoheterocyclic compounds,-1
101735575,Organoheterocyclic compounds,-1
1655382,Organoheterocyclic compounds,-1
72023405,Organoheterocyclic compounds,-1
49664320,Organoheterocyclic compounds,-1
6617723,Organoheterocyclic compounds,-1
57662867,Organoheterocyclic compounds,-1
130713,Organoheterocyclic compounds,-1
6686927,Organoheterocyclic compounds,-1
310837,Organoheterocyclic compounds,-1
97957343,Organoheterocyclic compounds,-1
88128062,Organoheterocyclic compounds,-1
56148317,Organoheterocyclic compounds,-1
4840584,Organoheterocyclic compounds,-1
101234093,Organoheterocyclic compounds,-1
64129831,Organoheterocyclic compounds,-1
106021930,Organoheterocyclic compounds,-1
31911754,Organoheterocyclic compounds,-1
87485105,Organoheterocyclic compounds,-1
5975649,Organoheterocyclic compounds,-1
66724292,Organoheterocyclic compounds,-1
41024308,Organoheterocyclic compounds,-1
56650296,Organoheterocyclic compounds,-1
108675932,Organoheterocyclic compounds,-1
90879576,Organoheterocyclic compounds,-1
108066980,Organoheterocyclic compounds,-1
78098293,Organoheterocyclic compounds,-1
107109329,Organoheterocyclic compounds,-1
17306342,Organoheterocyclic compounds,-1
57490643,Organoheterocyclic compounds,-1
91503302,Organoheterocyclic compounds,-1
19442374,Organoheterocyclic compounds,-1
81667100,Organoheterocyclic compounds,-1
58045704,Organoheterocyclic compounds,-1
73687802,Organoheterocyclic compounds,-1
63546498,Organoheterocyclic compounds,-1
70456697,Organoheterocyclic compounds,-1
59442849,Organoheterocyclic compounds,-1
21067366,Organoheterocyclic compounds,-1
109670075,Organoheterocyclic compounds,-1
82300705,Organoheterocyclic compounds,-1
6698192,Organoheterocyclic compounds,-1
58643326,Organoheterocyclic compounds,-1
5115487,Organoheterocyclic compounds,-1
92629966,Organoheterocyclic compounds,-1
21976750,Organoheterocyclic compounds,-1
111754885,Organoheterocyclic compounds,-1
79450375,Organoheterocyclic compounds,-1
100677071,Organoheterocyclic compounds,-1
98408857,Organoheterocyclic compounds,-1
1918671,Organoheterocyclic compounds,-1
5164321,Organoheterocyclic compounds,-1
56261781,Organoheterocyclic compounds,-1
71573211,Organoheterocyclic compounds,-1
42273823,Organoheterocyclic compounds,-1
50751026,Organoheterocyclic compounds,-1
41204292,Organoheterocyclic compounds,-1
4882129,Organoheterocyclic compounds,-1
10169379,Organoheterocyclic compounds,-1
79471616,Organoheterocyclic compounds,-1
94453398,Organoheterocyclic compounds,-1
19055748,Organoheterocyclic compounds,-1
46039574,Organoheterocyclic compounds,-1
55529426,Organoheterocyclic compounds,-1
2360095,Organoheterocyclic compounds,-1
1873801,Organoheterocyclic compounds,-1
46028315,Organoheterocyclic compounds,-1
71196461,Organoheterocyclic compounds,-1
18908425,Organoheterocyclic compounds,-1
87098841,Organoheterocyclic compounds,-1
20484823,Organoheterocyclic compounds,-1
91905788,Organoheterocyclic compounds,-1
95549628,Organoheterocyclic compounds,-1
88874689,Organoheterocyclic compounds,-1
1194449,Organoheterocyclic compounds,-1
66545660,Organoheterocyclic compounds,-1
90231139,Organoheterocyclic compounds,3
45153996,Organoheterocyclic compounds,-1
45871424,Organoheterocyclic compounds,-1
17748100,Organoheterocyclic compounds,-1
72093334,Organoheterocyclic compounds,-1
36857439,Organoheterocyclic compounds,-1
65446674,Organoheterocyclic compounds,-1
110316169,Organoheterocyclic compounds,-1
23885605,Organoheterocyclic compounds,-1
22597609,Organoheterocyclic compounds,-1
60783227,Organoheterocyclic compounds,-1
72110216,Organoheterocyclic compounds,-1
91075750,Organoheterocyclic compounds,-1
11570821,Organoheterocyclic compounds,-1
21783972,Organoheterocyclic compounds,-1
114080790,Organoheterocyclic compounds,-1
1684608,Organoheterocyclic compounds,-1
136155968,Organoheterocyclic compounds,-1
67129567,Organoheterocyclic compounds,-1
15729996,Organoheterocyclic compounds,-1
91778352,Organoheterocyclic compounds,-1
72873106,Organoheterocyclic compounds,-1
4270321,Organoheterocyclic compounds,-1
22177142,Organoheterocyclic compounds,-1
108599383,Organoheterocyclic compounds,-1
21157586,Organoheterocyclic compounds,-1
82235427,Organoheterocyclic compounds,-1
89591872,Organoheterocyclic compounds,-1
4635725,Organoheterocyclic compounds,-1
15504199,Organoheterocyclic compounds,-1
30735086,Organoheterocyclic compounds,-1
21963258,Organoheterocyclic compounds,-1
18098451,Organoheterocyclic compounds,-1
105869230,Organoheterocyclic compounds,-1
81479066,Organoheterocyclic compounds,-1
53036820,Organoheterocyclic compounds,-1
110276998,Organoheterocyclic compounds,-1
8586355,Organoheterocyclic compounds,-1
5121611,Organoheterocyclic compounds,-1
23359374,Organoheterocyclic compounds,-1
59890305,Organoheterocyclic compounds,-1
53031384,Organoheterocyclic compounds,-1
20798223,Organoheterocyclic compounds,-1
89460261,Organoheterocyclic compounds,-1
23859554,Organoheterocyclic compounds,-1
136249346,Organoheterocyclic compounds,-1
4726469,Organoheterocyclic compounds,-1
5174375,Organoheterocyclic compounds,-1
8875148,Organoheterocyclic compounds,-1
91308009,Organoheterocyclic compounds,-1
49741394,Organoheterocyclic compounds,-1
23735940,Organoheterocyclic compounds,-1
78807265,Organoheterocyclic compounds,-1
87735698,Organoheterocyclic compounds,-1
111195264,Organoheterocyclic compounds,-1
112934705,Organoheterocyclic compounds,-1
82123973,Organoheterocyclic compounds,-1
18516899,Organoheterocyclic compounds,-1
58473457,Organoheterocyclic compounds,-1
4928371,Organoheterocyclic compounds,-1
110215689,Organoheterocyclic compounds,-1
63873962,Organoheterocyclic compounds,-1
127051876,Organoheterocyclic compounds,-1
93156918,Organoheterocyclic compounds,-1
2535168,Organoheterocyclic compounds,-1
90240503,Organoheterocyclic compounds,-1
2090229,Organoheterocyclic compounds,-1
21216011,Organoheterocyclic compounds,-1
90412796,Organoheterocyclic compounds,-1
28747660,Organoheterocyclic compounds,-1
49806890,Organoheterocyclic compounds,-1
95871731,Organoheterocyclic compounds,-1
51098246,Organoheterocyclic compounds,-1
90131535,Organoheterocyclic compounds,-1
22741739,Organoheterocyclic compounds,-1
71049602,Organoheterocyclic compounds,-1
21794400,Organoheterocyclic compounds,-1
70877804,Organoheterocyclic compounds,-1
89612335,Organoheterocyclic compounds,-1
103202944,Organoheterocyclic compounds,-1
59301339,Organoheterocyclic compounds,-1
21792659,Organoheterocyclic compounds,-1
46998425,Organoheterocyclic compounds,-1
53199151,Organoheterocyclic compounds,-1
4579008,Organoheterocyclic compounds,-1
46234884,Organoheterocyclic compounds,-1
90252163,Organoheterocyclic compounds,-1
25088546,Organoheterocyclic compounds,-1
136910349,Organoheterocyclic compounds,-1
65644362,Organoheterocyclic compounds,-1
83981618,Organoheterocyclic compounds,-1
57944572,Organoheterocyclic compounds,3
82056938,Organoheterocyclic compounds,-1
55614436,Organoheterocyclic compounds,-1
59801959,Organoheterocyclic compounds,-1
56235867,Organoheterocyclic compounds,-1
58578736,Organoheterocyclic compounds,-1
58554252,Organoheterocyclic compounds,-1
70732583,Organoheterocyclic compounds,-1
97946270,Organoheterocyclic compounds,-1
21081850,Organoheterocyclic compounds,-1
91313901,Organoheterocyclic compounds,-1
92505451,Organoheterocyclic compounds,-1
44210906,Organoheterocyclic compounds,-1
4294564,Organoheterocyclic compounds,-1
18545319,Organoheterocyclic compounds,-1
83638426,Organoheterocyclic compounds,-1
28780505,Organoheterocyclic compounds,-1
81239819,Organoheterocyclic compounds,-1
4373177,Organoheterocyclic compounds,-1
104745000,Organoheterocyclic compounds,-1
78784852,Organoheterocyclic compounds,-1
83826636,Organoheterocyclic compounds,-1
91085298,Organoheterocyclic compounds,-1
43650634,Organoheterocyclic compounds,-1
63546620,Organoheterocyclic compounds,-1
112439908,Organoheterocyclic compounds,-1
108683100,Organoheterocyclic compounds,-1
52206329,Organoheterocyclic compounds,-1
8062333,Organoheterocyclic compounds,-1
63222263,Organoheterocyclic compounds,-1
91138723,Organoheterocyclic compounds,-1
43669293,Organoheterocyclic compounds,-1
82612050,Organoheterocyclic compounds,-1
5482129,Organoheterocyclic compounds,-1
20323325,Organoheterocyclic compounds,-1
105315785,Organoheterocyclic compounds,-1
4466381,Organoheterocyclic compounds,-1
80215795,Organoheterocyclic compounds,-1
70898069,Organoheterocyclic compounds,-1
67284363,Organoheterocyclic compounds,-1
105793220,Organoheterocyclic compounds,-1
108560774,Organoheterocyclic compounds,-1
20678691,Organoheterocyclic compounds,-1
23816340,Organoheterocyclic compounds,-1
2041940,Organoheterocyclic compounds,-1
82647177,Organoheterocyclic compounds,-1
65294499,Organoheterocyclic compounds,-1
3830985,Organoheterocyclic compounds,-1
18091705,Organoheterocyclic compounds,-1
70818021,Organoheterocyclic compounds,-1
106818043,Organoheterocyclic compounds,-1
56690400,Organoheterocyclic compounds,-1
26315162,Organoheterocyclic compounds,-1
92853711,Organoheterocyclic compounds,-1
18808628,Organoheterocyclic compounds,-1
100561930,Organoheterocyclic compounds,-1
42745817,Organoheterocyclic compounds,-1
111733459,Organoheterocyclic compounds,-1
25397082,Organoheterocyclic compounds,-1
89227444,Organoheterocyclic compounds,-1
17425466,Organoheterocyclic compounds,-1
10338614,Organoheterocyclic compounds,-1
72203330,Organoheterocyclic compounds,-1
87924699,Organoheterocyclic compounds,-1
110133410,Organoheterocyclic compounds,-1
89757584,Organoheterocyclic compounds,-1
64396698,Organoheterocyclic compounds,-1
59109713,Organoheterocyclic compounds,-1
89908605,Organoheterocyclic compounds,-1
82197559,Organoheterocyclic compounds,-1
89460177,Organoheterocyclic compounds,-1
3189751,Organoheterocyclic compounds,-1
99676273,Organoheterocyclic compounds,-1
2232345,Organoheterocyclic compounds,-1
63913002,Organoheterocyclic compounds,-1
57990464,Organoheterocyclic compounds,-1
39200931,Organoheterocyclic compounds,-1
56520363,Organoheterocyclic compounds,-1
64644444,Organoheterocyclic compounds,-1
69889109,Organoheterocyclic compounds,-1
89741515,Organoheterocyclic compounds,-1
45161029,Organoheterocyclic compounds,-1
104095425,Organoheterocyclic compounds,-1
26923041,Organoheterocyclic compounds,-1
110849086,Organoheterocyclic compounds,-1
7909985,Organoheterocyclic compounds,-1
5328723,Organoheterocyclic compounds,-1
58332791,Organoheterocyclic compounds,-1
87314573,Organoheterocyclic compounds,-1
50887741,Organoheterocyclic compounds,-1
4284933,Organoheterocyclic compounds,-1
46868922,Organoheterocyclic compounds,-1
24965044,Organoheterocyclic compounds,-1
108869914,Organoheterocyclic compounds,-1
69798078,Organoheterocyclic compounds,-1
70109360,Organoheterocyclic compounds,-1
80859366,Organoheterocyclic compounds,-1
58886055,Organoheterocyclic compounds,-1
62446496,Organoheterocyclic compounds,-1
70804836,Organoheterocyclic compounds,-1
69881603,Organoheterocyclic compounds,-1
7239476,Organoheterocyclic compounds,-1
4971369,Organoheterocyclic compounds,-1
1862326,Organoheterocyclic compounds,-1
114390475,Organoheterocyclic compounds,-1
89684246,Organoheterocyclic compounds,-1
31161169,Organoheterocyclic compounds,-1
25014261,Organoheterocyclic compounds,-1
3683751,Organoheterocyclic compounds,-1
42868,Organoheterocyclic compounds,-1
82597707,Organoheterocyclic compounds,-1
43628636,Organoheterocyclic compounds,-1
82189174,Organoheterocyclic compounds,-1
12444173,Organoheterocyclic compounds,-1
4346005,Organoheterocyclic compounds,-1
39476530,Organoheterocyclic compounds,-1
79234165,Organoheterocyclic compounds,-1
21469428,Organoheterocyclic compounds,-1
62402525,Organoheterocyclic compounds,-1
111053351,Organoheterocyclic compounds,-1
46338348,Organoheterocyclic compounds,-1
3515304,Organoheterocyclic compounds,-1
70195792,Organoheterocyclic compounds,-1
82578098,Organoheterocyclic compounds,-1
71767817,Organoheterocyclic compounds,-1
89481562,Organoheterocyclic compounds,-1
9666087,Organoheterocyclic compounds,-1
91131137,Organoheterocyclic compounds,-1
87477962,Organoheterocyclic compounds,-1
135660365,Organoheterocyclic compounds,-1
103508556,Organoheterocyclic compounds,-1
108701949,Organoheterocyclic compounds,-1
44566910,Organoheterocyclic compounds,-1
43203129,Organoheterocyclic compounds,-1
67140392,Organoheterocyclic compounds,-1
55980873,Organoheterocyclic compounds,-1
100161970,Organoheterocyclic compounds,-1
30858280,Organoheterocyclic compounds,-1
71750148,Organoheterocyclic compounds,-1
102300459,Organoheterocyclic compounds,-1
79321403,Organoheterocyclic compounds,-1
8472295,Organoheterocyclic compounds,-1
109214434,Organoheterocyclic compounds,-1
71241773,Organoheterocyclic compounds,-1
49822043,Organoheterocyclic compounds,-1
79334386,Organoheterocyclic compounds,-1
91200622,Organoheterocyclic compounds,-1
123918781,Organoheterocyclic compounds,-1
95716532,Organoheterocyclic compounds,-1
49774500,Organoheterocyclic compounds,-1
62309274,Organoheterocyclic compounds,-1
114720005,Organoheterocyclic compounds,-1
89486268,Organoheterocyclic compounds,-1
51969911,Organoheterocyclic compounds,-1
18525530,Organoheterocyclic compounds,-1
5739224,Organoheterocyclic compounds,-1
86619123,Organoheterocyclic compounds,-1
81038381,Organoheterocyclic compounds,-1
46198921,Organoheterocyclic compounds,-1
10055187,Organoheterocyclic compounds,-1
3633592,Organoheterocyclic compounds,-1
21065492,Organoheterocyclic compounds,-1
92634297,Organoheterocyclic compounds,-1
105365225,Organoheterocyclic compounds,-1
63053729,Organoheterocyclic compounds,-1
56485818,Organoheterocyclic compounds,-1
93119541,Organoheterocyclic compounds,-1
111972752,Organoheterocyclic compounds,-1
107461472,Organoheterocyclic compounds,-1
44102881,Organoheterocyclic compounds,-1
44494267,Organoheterocyclic compounds,-1
25148066,Organoheterocyclic compounds,-1
18392741,Organoheterocyclic compounds,-1
28904751,Organoheterocyclic compounds,-1
64353989,Organoheterocyclic compounds,-1
67301978,Organoheterocyclic compounds,-1
53434226,Organoheterocyclic compounds,-1
66731278,Organoheterocyclic compounds,-1
4906160,Organoheterocyclic compounds,-1
20928415,Organoheterocyclic compounds,-1
21963403,Organoheterocyclic compounds,-1
72720628,Organoheterocyclic compounds,-1
95274298,Organoheterocyclic compounds,-1
70342306,Organoheterocyclic compounds,-1
56875701,Organoheterocyclic compounds,-1
44073906,Organoheterocyclic compounds,-1
46306710,Organoheterocyclic compounds,-1
7011919,Organoheterocyclic compounds,-1
108669978,Organoheterocyclic compounds,-1
69503726,Organoheterocyclic compounds,-1
70496175,Organoheterocyclic compounds,-1
98455100,Organoheterocyclic compounds,-1
88128230,Organoheterocyclic compounds,-1
6077365,Organoheterocyclic compounds,-1
5344545,Organoheterocyclic compounds,-1
95349416,Organoheterocyclic compounds,-1
110529502,Organoheterocyclic compounds,-1
107854109,Organoheterocyclic compounds,-1
91493711,Organoheterocyclic compounds,-1
11553078,Organoheterocyclic compounds,-1
7089214,Organoheterocyclic compounds,-1
24614324,Organoheterocyclic compounds,-1
64858417,Organoheterocyclic compounds,-1
21113264,Organoheterocyclic compounds,-1
6628933,Organoheterocyclic compounds,-1
91433135,Organoheterocyclic compounds,-1
66241811,Organoheterocyclic compounds,-1
83431391,Organoheterocyclic compounds,-1
105437156,Organoheterocyclic compounds,-1
37587656,Organoheterocyclic compounds,-1
66757028,Organoheterocyclic compounds,-1
92290701,Organoheterocyclic compounds,-1
83657281,Organoheterocyclic compounds,-1
69005839,Organoheterocyclic compounds,-1
26137322,Organoheterocyclic compounds,-1
11284111,Organoheterocyclic compounds,-1
53512481,Organoheterocyclic compounds,-1
74892672,Organoheterocyclic compounds,-1
103834863,Organoheterocyclic compounds,-1
89967369,Organoheterocyclic compounds,-1
95105602,Organoheterocyclic compounds,-1
77272637,Organoheterocyclic compounds,-1
69783682,Organoheterocyclic compounds,-1
63871831,Organoheterocyclic compounds,-1
111413452,Organoheterocyclic compounds,-1
57459186,Organoheterocyclic compounds,-1
18892234,Organoheterocyclic compounds,-1
37974029,Organoheterocyclic compounds,-1
112942944,Organoheterocyclic compounds,-1
6679077,Organoheterocyclic compounds,-1
5777306,Organoheterocyclic compounds,-1
110254809,Organoheterocyclic compounds,-1
110648874,Organoheterocyclic compounds,-1
97957883,Organoheterocyclic compounds,-1
83912612,Organoheterocyclic compounds,-1
87305481,Organoheterocyclic compounds,-1
44469746,Organoheterocyclic compounds,-1
3592282,Organoheterocyclic compounds,-1
59579734,Organoheterocyclic compounds,-1
10694156,Organoheterocyclic compounds,-1
64962107,Organoheterocyclic compounds,-1
18715416,Organoheterocyclic compounds,-1
112675384,Organoheterocyclic compounds,-1
6448401,Organoheterocyclic compounds,-1
69522641,Organoheterocyclic compounds,-1
65127206,Organoheterocyclic compounds,-1
15646127,Organoheterocyclic compounds,-1
23855855,Organoheterocyclic compounds,-1
70490653,Organoheterocyclic compounds,-1
87527501,Organoheterocyclic compounds,-1
109090730,Organoheterocyclic compounds,-1
43778484,Organoheterocyclic compounds,-1
11612798,Organoheterocyclic compounds,-1
44091945,Organoheterocyclic compounds,-1
3457888,Organoheterocyclic compounds,-1
10099148,Organoheterocyclic compounds,-1
62472170,Organoheterocyclic compounds,-1
60917137,Organoheterocyclic compounds,-1
106293556,Organoheterocyclic compounds,-1
108667919,Organoheterocyclic compounds,-1
55749401,Organoheterocyclic compounds,-1
112061082,Organoheterocyclic compounds,-1
3172002,Organoheterocyclic compounds,-1
17944089,Organoheterocyclic compounds,-1
46685424,Organoheterocyclic compounds,-1
43746379,Organoheterocyclic compounds,-1
108722285,Organoheterocyclic compounds,-1
45009591,Organoheterocyclic compounds,-1
58836699,Organoheterocyclic compounds,-1
71087658,Organoheterocyclic compounds,-1
105824071,Organoheterocyclic compounds,-1
45999569,Organoheterocyclic compounds,-1
1934527,Organoheterocyclic compounds,-1
83476214,Organoheterocyclic compounds,-1
10799766,Organoheterocyclic compounds,-1
95146987,Organoheterocyclic compounds,-1
8072236,Organoheterocyclic compounds,-1
112260885,Organoheterocyclic compounds,-1
108669599,Organoheterocyclic compounds,-1
71000733,Organoheterocyclic compounds,-1
104122600,Organoheterocyclic compounds,-1
11942415,Organoheterocyclic compounds,-1
83834504,Organoheterocyclic compounds,-1
65329177,Organoheterocyclic compounds,-1
56730402,Organoheterocyclic compounds,-1
13484522,Organoheterocyclic compounds,-1
106453512,Organoheterocyclic compounds,-1
111133103,Organoheterocyclic compounds,-1
20915947,Organoheterocyclic compounds,-1
70474988,Organoheterocyclic compounds,-1
90096784,Organoheterocyclic compounds,-1
82611921,Organoheterocyclic compounds,-1
11628545,Organoheterocyclic compounds,-1
108700673,Organoheterocyclic compounds,-1
4702929,Organoheterocyclic compounds,-1
98426176,Organoheterocyclic compounds,-1
58010374,Organoheterocyclic compounds,-1
56551021,Organoheterocyclic compounds,-1
51967133,Organoheterocyclic compounds,-1
110612904,Organoheterocyclic compounds,-1
71682400,Organoheterocyclic compounds,-1
5213047,Organoheterocyclic compounds,-1
56060917,Organoheterocyclic compounds,-1
105448877,Organoheterocyclic compounds,-1
57690738,Organoheterocyclic compounds,-1
11584401,Organoheterocyclic compounds,-1
6369443,Organoheterocyclic compounds,-1
72921394,Organoheterocyclic compounds,-1
71093402,Organoheterocyclic compounds,-1
82220180,Organoheterocyclic compounds,-1
83887952,Organoheterocyclic compounds,-1
49736811,Organoheterocyclic compounds,-1
67275047,Organoheterocyclic compounds,-1
109517201,Organoheterocyclic compounds,-1
68907847,Organoheterocyclic compounds,-1
6314375,Organoheterocyclic compounds,-1
112595715,Organoheterocyclic compounds,-1
80681195,Organoheterocyclic compounds,-1
3137012,Organoheterocyclic compounds,-1
69745263,Organoheterocyclic compounds,-1
89401253,Organoheterocyclic compounds,-1
62874217,Organoheterocyclic compounds,-1
58851662,Organoheterocyclic compounds,-1
6139074,Organoheterocyclic compounds,-1
82735243,Organoheterocyclic compounds,-1
109105158,Organoheterocyclic compounds,-1
105846699,Organoheterocyclic compounds,-1
70684002,Organoheterocyclic compounds,-1
46417957,Organoheterocyclic compounds,-1
2881182,Organoheterocyclic compounds,-1
19462225,Organoheterocyclic compounds,-1
5768413,Organoheterocyclic compounds,-1
31629841,Organoheterocyclic compounds,-1
136623345,Organoheterocyclic compounds,-1
108672993,Organoheterocyclic compounds,-1
69478268,Organoheterocyclic compounds,-1
21291988,Organoheterocyclic compounds,-1
90429214,Organoheterocyclic compounds,-1
99657641,Organoheterocyclic compounds,-1
63841527,Organoheterocyclic compounds,-1
11317868,Organoheterocyclic compounds,-1
29819,Organoheterocyclic compounds,-1
108726273,Organoheterocyclic compounds,-1
56373135,Organoheterocyclic compounds,-1
69832876,Organoheterocyclic compounds,-1
92494851,Organoheterocyclic compounds,-1
114738254,Organoheterocyclic compounds,-1
87677308,Organoheterocyclic compounds,-1
7999879,Organoheterocyclic compounds,-1
14937780,Organoheterocyclic compounds,-1
87500506,Organoheterocyclic compounds,-1
63263253,Organoheterocyclic compounds,-1
81951668,Organoheterocyclic compounds,-1
17648906,Organoheterocyclic compounds,-1
86680560,Organoheterocyclic compounds,-1
25281812,Organoheterocyclic compounds,-1
3360959,Organoheterocyclic compounds,-1
50978291,Organoheterocyclic compounds,-1
81157549,Organoheterocyclic compounds,-1
89742861,Organoheterocyclic compounds,-1
95905486,Organoheterocyclic compounds,-1
10115885,Organoheterocyclic compounds,-1
71064516,Organoheterocyclic compounds,-1
57903393,Organoheterocyclic compounds,-1
89681060,Organoheterocyclic compounds,-1
89319334,Organoheterocyclic compounds,-1
6676943,Organoheterocyclic compounds,-1
6678522,Organoheterocyclic compounds,-1
89698675,Organoheterocyclic compounds,-1
114036758,Organoheterocyclic compounds,-1
79139250,Organoheterocyclic compounds,-1
90145869,Organoheterocyclic compounds,-1
67132712,Organoheterocyclic compounds,-1
18464489,Organoheterocyclic compounds,-1
386760,Organoheterocyclic compounds,-1
71105916,Organoheterocyclic compounds,-1
70802301,Organoheterocyclic compounds,-1
41071219,Organoheterocyclic compounds,-1
21966658,Organoheterocyclic compounds,-1
18926553,Organoheterocyclic compounds,-1
18678327,Organoheterocyclic compounds,-1
108739394,Organoheterocyclic compounds,-1
93150764,Organoheterocyclic compounds,-1
15982057,Organoheterocyclic compounds,-1
58494285,Organoheterocyclic compounds,-1
20796703,Organoheterocyclic compounds,-1
72344402,Organoheterocyclic compounds,-1
87473728,Organoheterocyclic compounds,-1
1054450,Organoheterocyclic compounds,-1
89605861,Organoheterocyclic compounds,-1
92736298,Organoheterocyclic compounds,-1
86612004,Organoheterocyclic compounds,-1
22627609,Organoheterocyclic compounds,-1
7102537,Organoheterocyclic compounds,-1
7853211,Organoheterocyclic compounds,-1
1212947,Organoheterocyclic compounds,-1
135477222,Organoheterocyclic compounds,-1
1533003,Organoheterocyclic compounds,-1
7092466,Organoheterocyclic compounds,-1
66837228,Organoheterocyclic compounds,-1
70920424,Organoheterocyclic compounds,-1
6463053,Organoheterocyclic compounds,-1
3020943,Organoheterocyclic compounds,-1
21963710,Organoheterocyclic compounds,-1
19521186,Organoheterocyclic compounds,-1
101379607,Organoheterocyclic compounds,-1
113264554,Organoheterocyclic compounds,-1
58267677,Organoheterocyclic compounds,-1
43018703,Organoheterocyclic compounds,-1
43895352,Organoheterocyclic compounds,-1
89919016,Organoheterocyclic compounds,-1
57336827,Organoheterocyclic compounds,-1
4104722,Organoheterocyclic compounds,-1
46498819,Organoheterocyclic compounds,-1
4018477,Organoheterocyclic compounds,-1
3933340,Organoheterocyclic compounds,-1
6632240,Organoheterocyclic compounds,-1
6634591,Organoheterocyclic compounds,-1
6630918,Organoheterocyclic compounds,-1
6632539,Organoheterocyclic compounds,-1
3956099,Organoheterocyclic compounds,-1
100668626,Organoheterocyclic compounds,-1
100669637,Organoheterocyclic compounds,-1
100541121,Organoheterocyclic compounds,-1
100547220,Organoheterocyclic compounds,-1
100682580,Organoheterocyclic compounds,-1
100689689,Organoheterocyclic compounds,-1
100535331,Organoheterocyclic compounds,-1
18836567,Organoheterocyclic compounds,-1
50955284,Organoheterocyclic compounds,-1
71718394,Organoheterocyclic compounds,-1
58462305,Organoheterocyclic compounds,3
73756533,Organoheterocyclic compounds,-1
88457178,Organoheterocyclic compounds,-1
114739510,Organoheterocyclic compounds,-1
22009458,Organoheterocyclic compounds,-1
57937545,Organoheterocyclic compounds,-1
90376341,Organoheterocyclic compounds,-1
23409174,Organoheterocyclic compounds,-1
86724783,Organoheterocyclic compounds,-1
70353548,Organoheterocyclic compounds,-1
58177385,Organoheterocyclic compounds,-1
90096034,Organoheterocyclic compounds,-1
58567603,Organoheterocyclic compounds,-1
135548267,Organoheterocyclic compounds,-1
3179373,Organoheterocyclic compounds,-1
83064517,Organoheterocyclic compounds,-1
103990298,Organoheterocyclic compounds,-1
52384981,Organoheterocyclic compounds,-1
90422593,Organoheterocyclic compounds,-1
83878914,Organoheterocyclic compounds,-1
59124881,Organoheterocyclic compounds,-1
23473246,Organoheterocyclic compounds,-1
111300853,Organoheterocyclic compounds,-1
111828831,Organoheterocyclic compounds,-1
57913285,Organoheterocyclic compounds,3
24039443,Organoheterocyclic compounds,-1
107533489,Organoheterocyclic compounds,-1
136063138,Organoheterocyclic compounds,-1
82567298,Organoheterocyclic compounds,-1
45759601,Organoheterocyclic compounds,-1
19253203,Organoheterocyclic compounds,-1
43847650,Organoheterocyclic compounds,-1
43845990,Organoheterocyclic compounds,-1
7046009,Organoheterocyclic compounds,-1
373788,Organoheterocyclic compounds,-1
6640441,Organoheterocyclic compounds,17
101170523,Organoheterocyclic compounds,-1
101753932,Organoheterocyclic compounds,-1
101154424,Organoheterocyclic compounds,-1
102365480,Organoheterocyclic compounds,-1
25640773,Organoheterocyclic compounds,-1
104590343,Organoheterocyclic compounds,-1
62721009,Organoheterocyclic compounds,-1
40994901,Organoheterocyclic compounds,-1
5114020,Organoheterocyclic compounds,-1
101754338,Organoheterocyclic compounds,-1
91811884,Organoheterocyclic compounds,-1
53430951,Organoheterocyclic compounds,-1
89399423,Organoheterocyclic compounds,-1
4108659,Organoheterocyclic compounds,-1
44079045,Organoheterocyclic compounds,-1
59123560,Organoheterocyclic compounds,-1
2851149,Organoheterocyclic compounds,-1
95778392,Organoheterocyclic compounds,-1
92684279,Organoheterocyclic compounds,-1
5606529,Organoheterocyclic compounds,-1
24211147,Organoheterocyclic compounds,-1
