CID	SMILES
15904518	CC1=C(C=C(C=C1)NCC2=CC=CO2)O
88423418	C1(=O)OP(=O)(O1)OP(=O)(O)O
126518372	CC1CC(CN(C1)C2=CC=C(C=C2)C)C
62708741	CC1=CC=CC=C1C2CC2CNC(C)C
21860819	CC(=O)C(=CO)N1C2=CC=CC=C2N=N1
20237855	C1=CC=C2C(=C1)C(=NC(=N2)N)NCCN
79679978	CC1CCCC1(C#N)C2=CC=C(C=C2)F
103993409	CC(C)(C(C)(C)O)NCCCC(=O)O
66138817	CC(CCO)SCC(=O)N1CCC1
59852490	CC(C)NC(CC1=CC=CC=C1)C2CC2
118837210	CC1=C(C(=NC=C1CO)C(F)F)OC
122579788	CC(=S)NC1CC1NC(=S)NC
91068675	C1=COC=C1OC(=O)CBr
129987991	CC(=C)C(CP(Cl)Cl)Cl
64682756	CN(CC=CCCl)CC1CCCO1
734652	C1CCC(C1)C(C2=CC=CC=C2)C(=O)N
66408584	C1=CC=C(C(=C1)CN2C=CC(=C2)C=O)F
116645260	CC#CCCNS(=O)(=O)C(C)(C)C
69230339	CC(=O)C=CC1=C2C(=CC(=C1)F)C=CN2
115920455	CCCC(C)(CO)NC(CC)COC
131323323	CC1=CC=C(C=C1)CC2=CSC=C2N
63932136	CCOCC(CN1CCCOCC1)O
116184833	CC(CO)C(C)NCC1CCOCO1
64165071	C1CSCC1C(=O)NCCC(=O)O
130016867	COC1=C2C=CC=C(C2=C(C=C1)CO)N
57723308	CC1CCN(C2=CC=CC=C12)C(C)(C)C
17864346	CC1=CC=C(O1)S(=O)(=O)NC(C)C
69780144	C1=CC2=C(N=C1)N=C(C=C2)OC(=O)CN
107772580	CC1C(CCC1SC(C)C(C)O)N
117183922	CCN1C(=CC2=C1C(=CC=C2)CN)CN
116600918	C1CCC(C1)(CN)C(=O)C2=CC=CC=C2
82539842	C1=CC=C(C=C1)N2C=C(C=N2)NCCO
60007087	CC(C1=CC=CC=C1)N2CCC(C2)C=O
112487934	CN1CC2=CN=C3CC(CCC3=C2C1)N
123420213	CCC(=CCC=CC)C(=N)C(=C)C(=C)C
63155978	CC1=NC=C(C=C1)C2CCCCCC2=O
106133029	C1CC(CCC1CNCC(CO)O)O
107847286	C1CC(C1)C(=O)NC(CO)(CO)CO
59819666	CC(C)C(=O)NC1=CC2=C(C=C1)C=NN2
116102396	CNCC1(CCOCC1)CCSC
117291672	CCC1=CC(=CC(=C1)O)C2=CC(=NN2)N
60641138	CN(C)CCNCC(=O)NCCOC
80020623	COCCN(CCCCS)C1CC1
3033122	CC(=C(C)C(=O)N(C)C)C1=CC=CC=C1
