cid	smiles	frag_id2smiles	frag_id2neighbors	frag_id2mol_inx
"22672728"	"CCCCN(C)C(=O)COCCCO"	{"1": "CC", "2": "CC", "3": "CC", "4": "CN", "5": "CN", "6": "CN", "7": "C=O", "8": "CC", "9": "CO", "10": "CO", "11": "CC", "12": "CC", "13": "CO", "14": "N", "15": "C"}	{"1": [2], "2": [1, 3], "3": [2, 4], "4": [3, 14], "5": [14], "6": [14, 15], "7": [15], "8": [9, 15], "9": [8, 10], "10": [9, 11], "11": [10, 12], "12": [11, 13], "13": [12], "14": [4, 5, 6], "15": [6, 7, 8]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [4, 6], "7": [6, 7], "8": [6, 8], "9": [8, 9], "10": [9, 10], "11": [10, 11], "12": [11, 12], "13": [12, 13], "14": [4], "15": [6]}
"21902142"	"C(CS)C(C(=O)O)NC(F)(F)F"	{"1": "CC", "2": "CS", "3": "CC", "4": "CC", "5": "C=O", "6": "CO", "7": "CN", "8": "CN", "9": "CF", "10": "CF", "11": "CF", "12": "C", "13": "C", "14": "C"}	{"1": [3, 12], "2": [3], "3": [2, 1], "4": [12, 13], "5": [13], "6": [13], "7": [8, 12], "8": [7, 14], "9": [14], "10": [14], "11": [14], "12": [1, 4, 7], "13": [4, 5, 6], "14": [8, 9, 10, 11]}	{"1": [0, 3], "2": [1, 2], "3": [0, 1], "4": [3, 4], "5": [4, 5], "6": [4, 6], "7": [3, 7], "8": [7, 8], "9": [8, 9], "10": [8, 10], "11": [8, 11], "12": [3], "13": [4], "14": [8]}
"133392632"	"C1CC(C(C1)O)NC2=CC=CC(=N2)C#N"	{"1": "C1CCCC1", "2": "CN", "3": "CN", "4": "CC", "5": "C#N", "6": "CO", "7": "C1=CC=NC=C1"}	{"1": [6, 2], "2": [3, 1], "3": [2, 7], "4": [5, 7], "5": [4], "6": [1], "7": [3, 4]}	{"1": [0, 1, 2, 3, 4], "2": [2, 6], "3": [6, 7], "4": [11, 13], "5": [13, 14], "6": [3, 5], "7": [8, 9, 10, 11, 12, 7]}
"115122605"	"CC(C)CN(C)CC(CCC(=O)O)O"	{"1": "CC", "2": "CC", "3": "CC", "4": "CN", "5": "CN", "6": "CN", "7": "CC", "8": "CC", "9": "CC", "10": "CC", "11": "C=O", "12": "CO", "13": "CO", "14": "C", "15": "N", "16": "C", "17": "C"}	{"1": [14], "2": [14], "3": [4, 14], "4": [3, 15], "5": [15], "6": [7, 15], "7": [6, 16], "8": [9, 16], "9": [8, 10], "10": [9, 17], "11": [17], "12": [17], "13": [16], "14": [1, 2, 3], "15": [4, 5, 6], "16": [7, 8, 13], "17": [10, 11, 12]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [4, 5], "6": [4, 6], "7": [6, 7], "8": [7, 8], "9": [8, 9], "10": [9, 10], "11": [10, 11], "12": [10, 12], "13": [7, 13], "14": [1], "15": [4], "16": [7], "17": [10]}
"20214946"	"CC(C)(CCN1C=NC2=CC=CC=C21)N"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "CN", "6": "CN", "7": "C1=NCCN1", "8": "C1=CC=CC=C1", "9": "C"}	{"1": [9], "2": [9], "3": [4, 9], "4": [3, 5], "5": [4, 7], "6": [9], "7": [5, 8], "8": [7], "9": [1, 2, 3, 6]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [4, 5], "6": [1, 14], "7": [5, 6, 7, 8, 13], "8": [9, 10, 11, 12, 13, 8], "9": [1]}
"90063972"	"COCCCN(C1=NC(=S)NN1)N"	{"1": "CO", "2": "CO", "3": "CC", "4": "CC", "5": "CN", "6": "CN", "7": "C=S", "8": "NN", "9": "C1=NCNN1", "10": "N"}	{"1": [2], "2": [1, 3], "3": [2, 4], "4": [3, 5], "5": [4, 10], "6": [9, 10], "7": [9], "8": [10], "9": [6, 7], "10": [5, 6, 8]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [8, 9], "8": [5, 12], "9": [6, 7, 8, 10, 11], "10": [5]}
"65642668"	"CC1=C(C=CC(=C1)C2=CN=CC(=N2)N)F"	{"1": "CC", "2": "CC", "3": "CN", "4": "CF", "5": "C1=CC=CC=C1", "6": "C1=CN=CC=N1"}	{"1": [5], "2": [5, 6], "3": [6], "4": [5], "5": [1, 2, 4], "6": [2, 3]}	{"1": [0, 1], "2": [5, 7], "3": [11, 13], "4": [2, 14], "5": [1, 6, 5, 4, 3, 2], "6": [8, 9, 10, 11, 12, 7]}
"57380012"	"CC([C]1[CH][CH][CH][C]1N2C=CN=N2)N(C)C"	{"1": "CC", "2": "CC", "3": "CN", "4": "CN", "5": "CN", "6": "CN", "7": "C1CCCC1", "8": "C1=C[NH]N=N1", "9": "C", "10": "N"}	{"1": [9], "2": [7, 9], "3": [7, 8], "4": [9, 10], "5": [10], "6": [10], "7": [2, 3], "8": [3], "9": [1, 2, 4], "10": [4, 5, 6]}	{"1": [0, 1], "2": [1, 2], "3": [6, 7], "4": [1, 12], "5": [12, 13], "6": [12, 14], "7": [2, 3, 4, 5, 6], "8": [8, 7, 11, 10, 9], "9": [1], "10": [12]}
"119031692"	"C1COCCC12CC3=CC=CC=C3C2N"	{"1": "C1CCOCC1", "2": "CN", "3": "C1CCCC1", "4": "C1=CC=CC=C1"}	{"1": [3], "2": [3], "3": [2, 1, 4], "4": [3]}	{"1": [0, 5, 4, 3, 2, 1], "2": [13, 14], "3": [6, 5, 13, 12, 7], "4": [8, 9, 10, 11, 12, 7]}
"53993198"	"C1CC2=CC3=C(C=C2CC1N)OC=C3O"	{"1": "C1CCCCC1", "2": "CO", "3": "CN", "4": "C1=CC=CC=C1", "5": "C1=COC=C1"}	{"1": [3, 4], "2": [5], "3": [1], "4": [1, 5], "5": [2, 4]}	{"1": [0, 9, 8, 7, 2, 1], "2": [13, 14], "3": [9, 10], "4": [3, 4, 5, 6, 7, 2], "5": [11, 5, 4, 13, 12]}
"58899669"	"CCC1CN(CCC1C2=CC=CC=C2)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "CN", "5": "C1CCNCC1", "6": "C1=CC=CC=C1"}	{"1": [2], "2": [1, 5], "3": [5, 6], "4": [5], "5": [2, 3, 4], "6": [3]}	{"1": [0, 1], "2": [1, 2], "3": [7, 8], "4": [4, 14], "5": [2, 7, 6, 5, 4, 3], "6": [9, 10, 11, 12, 13, 8]}
"105455456"	"CC(C)(C1=CC=CC2=C1C=C(C=C2)F)N"	{"1": "CC", "2": "CC", "3": "CC", "4": "CF", "5": "CN", "6": "C1=CC=CC=C1", "7": "C1=CC=CC=C1", "8": "C"}	{"1": [8], "2": [8], "3": [6, 8], "4": [7], "5": [8], "6": [3, 7], "7": [4, 6], "8": [1, 2, 3, 5]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [10, 13], "5": [1, 14], "6": [3, 8, 7, 6, 5, 4], "7": [9, 10, 11, 12, 7, 8], "8": [1]}
"62809579"	"CC(C)CNC1=CC(=C(C(=C1)F)F)F"	{"1": "CC", "2": "CC", "3": "CC", "4": "CN", "5": "CN", "6": "CF", "7": "CF", "8": "CF", "9": "C1=CC=CC=C1", "10": "C"}	{"1": [10], "2": [10], "3": [4, 10], "4": [3, 5], "5": [4, 9], "6": [9], "7": [9], "8": [9], "9": [5, 6, 7, 8], "10": [1, 2, 3]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [4, 5], "6": [9, 11], "7": [8, 12], "8": [7, 13], "9": [5, 10, 9, 8, 7, 6], "10": [1]}
"12065105"	"CC1=CC=CC=C1C(=O)C2=CN=CS2"	{"1": "CC", "2": "CC", "3": "C=O", "4": "CC", "5": "C1=CC=CC=C1", "6": "C1=CSC=N1", "7": "C"}	{"1": [5], "2": [5, 7], "3": [7], "4": [6, 7], "5": [1, 2], "6": [4], "7": [2, 3, 4]}	{"1": [0, 1], "2": [6, 7], "3": [7, 8], "4": [7, 9], "5": [1, 6, 5, 4, 3, 2], "6": [10, 9, 13, 12, 11], "7": [7]}
"66926215"	"CC=CC(CCCC1=CC=C(C=C1)C)N"	{"1": "CC", "2": "C=C", "3": "CC", "4": "CC", "5": "CC", "6": "CC", "7": "CC", "8": "CC", "9": "CN", "10": "C1=CC=CC=C1", "11": "C"}	{"1": [2], "2": [1, 3], "3": [2, 11], "4": [5, 11], "5": [4, 6], "6": [5, 7], "7": [6, 10], "8": [10], "9": [11], "10": [7, 8], "11": [3, 4, 9]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [10, 13], "9": [3, 14], "10": [7, 12, 11, 10, 9, 8], "11": [3]}
"82076745"	"CCCC(C#N)C1=CC(=C(C=C1)OC)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "C#N", "6": "CC", "7": "CO", "8": "CO", "9": "CC", "10": "C1=CC=CC=C1", "11": "C"}	{"1": [2], "2": [1, 3], "3": [2, 11], "4": [5, 11], "5": [4], "6": [10, 11], "7": [8, 10], "8": [7], "9": [10], "10": [6, 7, 9], "11": [3, 4, 6]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [3, 6], "7": [9, 12], "8": [12, 13], "9": [8, 14], "10": [6, 11, 10, 9, 8, 7], "11": [3]}
"104421849"	"C1CSCCC1CCNCCCO"	{"1": "C1CCSCC1", "2": "CC", "3": "CN", "4": "CN", "5": "CC", "6": "CC", "7": "CO", "8": "CC"}	{"1": [8], "2": [8, 3], "3": [2, 4], "4": [3, 5], "5": [4, 6], "6": [5, 7], "7": [6], "8": [2, 1]}	{"1": [0, 5, 4, 3, 2, 1], "2": [6, 7], "3": [7, 8], "4": [8, 9], "5": [9, 10], "6": [10, 11], "7": [11, 12], "8": [5, 6]}
"81962198"	"CC(CO)(CO)NCC1=CSN=N1"	{"1": "CC", "2": "CC", "3": "CO", "4": "CC", "5": "CO", "6": "CN", "7": "CN", "8": "CC", "9": "C1=CSN=N1", "10": "C"}	{"1": [10], "2": [3, 10], "3": [2], "4": [5, 10], "5": [4], "6": [7, 10], "7": [6, 8], "8": [7, 9], "9": [8], "10": [1, 2, 4, 6]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [1, 4], "5": [4, 5], "6": [1, 6], "7": [6, 7], "8": [7, 8], "9": [8, 9, 10, 11, 12], "10": [1]}
"20742484"	"CC1CC2=C(C=CC(=C2)N=NC)N(C1)C"	{"1": "CC", "2": "CN", "3": "N=N", "4": "CN", "5": "CN", "6": "C1=CNCCC1", "7": "C1=CC=CC=C1"}	{"1": [6], "2": [3, 7], "3": [2, 4], "4": [3], "5": [6], "6": [1, 5, 7], "7": [2, 6]}	{"1": [0, 1], "2": [7, 9], "3": [9, 10], "4": [10, 11], "5": [12, 14], "6": [1, 13, 12, 4, 3, 2], "7": [5, 6, 7, 8, 3, 4]}
"60771139"	"CC(=O)NC1=CC=CC=C1N2C=NN=N2"	{"1": "CC", "2": "C=O", "3": "CN", "4": "CN", "5": "CN", "6": "C1=CC=CC=C1", "7": "C1=NN=N[NH]1", "8": "C"}	{"1": [8], "2": [8], "3": [4, 8], "4": [3, 6], "5": [6, 7], "6": [4, 5], "7": [5], "8": [1, 2, 3]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [9, 10], "6": [4, 9, 8, 7, 6, 5], "7": [11, 10, 14, 13, 12], "8": [1]}
"10679663"	"C1C2C13C4=C(C(=O)C=C3NC2)SC=C4"	{"1": "C1CC1", "2": "C=O", "3": "C1=CCC=CC1", "4": "C1CCNC1", "5": "C1=CSC=C1"}	{"1": [4], "2": [3], "3": [2, 4, 5], "4": [1, 3], "5": [3]}	{"1": [0, 1, 2], "2": [5, 6], "3": [5, 7, 8, 2, 3, 4], "4": [9, 8, 2, 1, 10], "5": [11, 4, 3, 13, 12]}
"43163546"	"CC1=CC2=C(C=C1)C=CN2CC(=O)OC"	{"1": "CC", "2": "CN", "3": "CC", "4": "C=O", "5": "CO", "6": "CO", "7": "C1=CC=CC=C1", "8": "C1=C[NH]C=C1", "9": "C"}	{"1": [7], "2": [3, 8], "3": [2, 9], "4": [9], "5": [6, 9], "6": [5], "7": [1, 8], "8": [2, 7], "9": [3, 4, 5]}	{"1": [0, 1], "2": [9, 10], "3": [10, 11], "4": [11, 12], "5": [11, 13], "6": [13, 14], "7": [1, 6, 5, 4, 3, 2], "8": [7, 4, 3, 9, 8], "9": [11]}
"18471848"	"C1CC2C(CCC(=O)N2)C3C1C=CC=C3"	{"1": "C1CCCCC1", "2": "C=O", "3": "C1CCNCC1", "4": "C1=CCCC=C1"}	{"1": [3, 4], "2": [3], "3": [2, 1], "4": [1]}	{"1": [0, 10, 9, 3, 2, 1], "2": [6, 7], "3": [4, 5, 6, 8, 2, 3], "4": [11, 12, 13, 14, 9, 10]}
"71204405"	"CC(C)C1=C(C=CC=N1)C2=CSC=C2"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "C1=CC=NC=C1", "6": "C1=CSC=C1", "7": "C"}	{"1": [7], "2": [7], "3": [5, 7], "4": [5, 6], "5": [3, 4], "6": [4], "7": [1, 2, 3]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [4, 9], "5": [3, 8, 7, 6, 5, 4], "6": [10, 9, 13, 12, 11], "7": [1]}
"126498505"	"CC(C)(C)P(C(=CC=C)N=C)Cl"	{"1": "CC", "2": "CC", "3": "CC", "4": "CP", "5": "CP", "6": "C=C", "7": "CC", "8": "C=C", "9": "CN", "10": "C=N", "11": "PCl", "12": "C", "13": "P", "14": "C"}	{"1": [12], "2": [12], "3": [12], "4": [12, 13], "5": [13, 14], "6": [7, 14], "7": [6, 8], "8": [7], "9": [10, 14], "10": [9], "11": [13], "12": [1, 2, 3, 4], "13": [4, 5, 11], "14": [5, 6, 9]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [1, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [7, 8], "9": [5, 9], "10": [9, 10], "11": [4, 11], "12": [1], "13": [4], "14": [5]}
"54236383"	"C1COCCN1C(=O)CCCCS"	{"1": "C1COCCN1", "2": "C=O", "3": "CC", "4": "CC", "5": "CC", "6": "CC", "7": "CS", "8": "CN", "9": "C"}	{"1": [8], "2": [9], "3": [4, 9], "4": [3, 5], "5": [4, 6], "6": [5, 7], "7": [6], "8": [1, 9], "9": [8, 2, 3]}	{"1": [0, 5, 4, 3, 2, 1], "2": [6, 7], "3": [6, 8], "4": [8, 9], "5": [9, 10], "6": [10, 11], "7": [11, 12], "8": [5, 6], "9": [6]}
"43525268"	"CCCC1=NC(=NO1)C2=CC(=CC=C2)N"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "CN", "6": "C1=NOC=N1", "7": "C1=CC=CC=C1"}	{"1": [2], "2": [1, 3], "3": [2, 6], "4": [6, 7], "5": [7], "6": [3, 4], "7": [4, 5]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [5, 8], "5": [10, 14], "6": [3, 4, 5, 6, 7], "7": [9, 10, 11, 12, 13, 8]}
"83819648"	"COC(=O)C(CC1CCSC1)CN"	{"1": "CO", "2": "CO", "3": "C=O", "4": "CC", "5": "CC", "6": "CC", "7": "CC", "8": "CN", "9": "C1CCSC1", "10": "C", "11": "C"}	{"1": [2], "2": [1, 10], "3": [10], "4": [10, 11], "5": [6, 11], "6": [5, 9], "7": [8, 11], "8": [7], "9": [6], "10": [2, 3, 4], "11": [4, 5, 7]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [2, 4], "5": [4, 5], "6": [5, 6], "7": [4, 11], "8": [11, 12], "9": [6, 7, 8, 9, 10], "10": [2], "11": [4]}
"80300075"	"CC(CCCO)NC(=O)CCC(=O)O"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "CO", "6": "CN", "7": "CN", "8": "C=O", "9": "CC", "10": "CC", "11": "CC", "12": "C=O", "13": "CO", "14": "C", "15": "C", "16": "C"}	{"1": [14], "2": [3, 14], "3": [2, 4], "4": [3, 5], "5": [4], "6": [7, 14], "7": [6, 15], "8": [15], "9": [10, 15], "10": [9, 11], "11": [10, 16], "12": [16], "13": [16], "14": [1, 2, 6], "15": [7, 8, 9], "16": [11, 12, 13]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [1, 6], "7": [6, 7], "8": [7, 8], "9": [7, 9], "10": [9, 10], "11": [10, 11], "12": [11, 12], "13": [11, 13], "14": [1], "15": [7], "16": [11]}
"130165711"	"CC(C)(C(=O)N1CCCCC1CO)F"	{"1": "CC", "2": "CC", "3": "CC", "4": "C=O", "5": "CN", "6": "CC", "7": "CO", "8": "CF", "9": "C1CCNCC1", "10": "C", "11": "C"}	{"1": [10], "2": [10], "3": [10, 11], "4": [11], "5": [9, 11], "6": [7, 9], "7": [6], "8": [10], "9": [5, 6], "10": [1, 2, 3, 8], "11": [3, 4, 5]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [3, 5], "6": [10, 11], "7": [11, 12], "8": [1, 13], "9": [5, 10, 9, 8, 7, 6], "10": [1], "11": [3]}
"63064322"	"CCC(CN(CC(C)C)CC(=O)O)O"	{"1": "CC", "2": "CC", "3": "CC", "4": "CN", "5": "CN", "6": "CC", "7": "CC", "8": "CC", "9": "CN", "10": "CC", "11": "C=O", "12": "CO", "13": "CO", "14": "C", "15": "N", "16": "C", "17": "C"}	{"1": [2], "2": [1, 14], "3": [4, 14], "4": [3, 15], "5": [6, 15], "6": [5, 16], "7": [16], "8": [16], "9": [10, 15], "10": [9, 17], "11": [17], "12": [17], "13": [14], "14": [2, 3, 13], "15": [4, 5, 9], "16": [6, 7, 8], "17": [10, 11, 12]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [6, 8], "9": [4, 9], "10": [9, 10], "11": [10, 11], "12": [10, 12], "13": [2, 13], "14": [2], "15": [4], "16": [6], "17": [10]}
"130845556"	"C1CC(=C(C1)C(=O)O)CC2=CC=NC=C2"	{"1": "C1=CCCC1", "2": "C=O", "3": "CO", "4": "CC", "5": "CC", "6": "CC", "7": "C1=CC=NC=C1", "8": "C"}	{"1": [6, 4], "2": [8], "3": [8], "4": [5, 1], "5": [4, 7], "6": [1, 8], "7": [5], "8": [6, 2, 3]}	{"1": [0, 1, 2, 3, 4], "2": [5, 6], "3": [5, 7], "4": [2, 8], "5": [8, 9], "6": [3, 5], "7": [10, 11, 12, 13, 14, 9], "8": [5]}
"20712236"	"CC(C)(C1CC1)C(=O)C2=CC=C(C=C2)N"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "C=O", "6": "CC", "7": "CN", "8": "C1CC1", "9": "C1=CC=CC=C1", "10": "C", "11": "C"}	{"1": [10], "2": [10], "3": [8, 10], "4": [10, 11], "5": [11], "6": [9, 11], "7": [9], "8": [3], "9": [6, 7], "10": [1, 2, 3, 4], "11": [4, 5, 6]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [1, 6], "5": [6, 7], "6": [6, 8], "7": [11, 14], "8": [4, 3, 5], "9": [9, 10, 11, 12, 13, 8], "10": [1], "11": [6]}
"115351778"	"C1COCC1(C2=C3C=CNC3=CC=C2)O"	{"1": "C1CCOC1", "2": "CO", "3": "CC", "4": "C1=CNCC1", "5": "C1=CC=CC=C1", "6": "C"}	{"1": [6], "2": [6], "3": [5, 6], "4": [5], "5": [3, 4], "6": [3, 2, 1]}	{"1": [0, 1, 2, 3, 4], "2": [4, 14], "3": [4, 5], "4": [7, 6, 10, 9, 8], "5": [11, 12, 13, 5, 6, 10], "6": [4]}
"79955288"	"CC1(CCSCC1(CCO)CN)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "CO", "5": "CC", "6": "CN", "7": "CC", "8": "C1CCSCC1", "9": "C", "10": "C"}	{"1": [9], "2": [3, 10], "3": [2, 4], "4": [3], "5": [6, 10], "6": [5], "7": [9], "8": [9, 10], "9": [1, 7, 8], "10": [2, 5, 8]}	{"1": [0, 1], "2": [6, 7], "3": [7, 8], "4": [8, 9], "5": [6, 10], "6": [10, 11], "7": [1, 12], "8": [1, 6, 5, 4, 3, 2], "9": [1], "10": [6]}
"130807006"	"C1C(=O)N(C(=O)CS1)C(CN)CN"	{"1": "C1CSCCN1", "2": "C=O", "3": "CN", "4": "CC", "5": "CN", "6": "CC", "7": "CN", "8": "C=O", "9": "C"}	{"1": [8, 2, 3], "2": [1], "3": [1, 9], "4": [5, 9], "5": [4], "6": [7, 9], "7": [6], "8": [1], "9": [3, 4, 6]}	{"1": [0, 7, 6, 4, 3, 1], "2": [4, 5], "3": [3, 8], "4": [8, 9], "5": [9, 10], "6": [8, 11], "7": [11, 12], "8": [1, 2], "9": [8]}
"84013066"	"CC(C(C(=O)N)NC(=O)CCNC)O"	{"1": "CC", "2": "CC", "3": "CC", "4": "C=O", "5": "CN", "6": "CN", "7": "CN", "8": "C=O", "9": "CC", "10": "CC", "11": "CN", "12": "CN", "13": "CO", "14": "C", "15": "C", "16": "C", "17": "C"}	{"1": [14], "2": [14, 15], "3": [15, 16], "4": [16], "5": [16], "6": [7, 15], "7": [6, 17], "8": [17], "9": [10, 17], "10": [9, 11], "11": [10, 12], "12": [11], "13": [14], "14": [1, 2, 13], "15": [2, 3, 6], "16": [3, 4, 5], "17": [7, 8, 9]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [3, 5], "6": [2, 6], "7": [6, 7], "8": [7, 8], "9": [7, 9], "10": [9, 10], "11": [10, 11], "12": [11, 12], "13": [1, 13], "14": [1], "15": [2], "16": [3], "17": [7]}
"114780507"	"CC1(CN(CC(O1)CCl)CC=C)C"	{"1": "CC", "2": "CC", "3": "CCl", "4": "CN", "5": "CC", "6": "C=C", "7": "CC", "8": "C1COCCN1", "9": "C"}	{"1": [9], "2": [3, 8], "3": [2], "4": [5, 8], "5": [4, 6], "6": [5], "7": [9], "8": [2, 4, 9], "9": [1, 7, 8]}	{"1": [0, 1], "2": [5, 7], "3": [7, 8], "4": [3, 9], "5": [9, 10], "6": [10, 11], "7": [1, 12], "8": [1, 6, 5, 4, 3, 2], "9": [1]}
"55139381"	"CC1=CC=C(N1C(C)CN2C=CC=N2)C"	{"1": "CC", "2": "CN", "3": "CC", "4": "CC", "5": "CN", "6": "CC", "7": "C1=C[NH]C=C1", "8": "C1=C[NH]N=C1", "9": "C"}	{"1": [7], "2": [7, 9], "3": [9], "4": [5, 9], "5": [4, 8], "6": [7], "7": [1, 2, 6], "8": [5], "9": [2, 3, 4]}	{"1": [0, 1], "2": [5, 6], "3": [6, 7], "4": [6, 8], "5": [8, 9], "6": [4, 14], "7": [1, 2, 3, 4, 5], "8": [10, 9, 13, 12, 11], "9": [6]}
"375941"	"C1CC2=CC=CC=C2C(=NNC(=O)N)C1"	{"1": "C1CCCCC1", "2": "NN", "3": "CN", "4": "C=O", "5": "CN", "6": "C=N", "7": "C1=CC=CC=C1", "8": "C"}	{"1": [6, 7], "2": [6, 3], "3": [2, 8], "4": [8], "5": [8], "6": [2, 1], "7": [1], "8": [3, 4, 5]}	{"1": [0, 14, 8, 7, 2, 1], "2": [9, 10], "3": [10, 11], "4": [11, 12], "5": [11, 13], "6": [8, 9], "7": [3, 4, 5, 6, 7, 2], "8": [11]}
"14638724"	"CC(CC#N)(C=C(SC)SC)O"	{"1": "CC", "2": "CC", "3": "CC", "4": "C#N", "5": "CC", "6": "C=C", "7": "CS", "8": "CS", "9": "CS", "10": "CS", "11": "CO", "12": "C", "13": "C"}	{"1": [12], "2": [3, 12], "3": [2, 4], "4": [3], "5": [6, 12], "6": [5, 13], "7": [8, 13], "8": [7], "9": [10, 13], "10": [9], "11": [12], "12": [1, 2, 5, 11], "13": [6, 7, 9]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [1, 5], "6": [5, 6], "7": [6, 7], "8": [7, 8], "9": [6, 9], "10": [9, 10], "11": [1, 11], "12": [1], "13": [6]}
"64898961"	"CC(C(CO)OCC1CCCCO1)N"	{"1": "CC", "2": "CC", "3": "CC", "4": "CO", "5": "CO", "6": "CO", "7": "CC", "8": "CN", "9": "C1CCOCC1", "10": "C", "11": "C"}	{"1": [10], "2": [10, 11], "3": [4, 11], "4": [3], "5": [6, 11], "6": [5, 7], "7": [6, 9], "8": [10], "9": [7], "10": [1, 2, 8], "11": [2, 3, 5]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [2, 5], "6": [5, 6], "7": [6, 7], "8": [1, 13], "9": [7, 12, 11, 10, 9, 8], "10": [1], "11": [2]}
"124706073"	"CC(C1C=CCN1)C2=CC=C(C=C2)OC"	{"1": "CC", "2": "CC", "3": "CC", "4": "CO", "5": "CO", "6": "C1=CCNC1", "7": "C1=CC=CC=C1", "8": "C"}	{"1": [8], "2": [6, 8], "3": [7, 8], "4": [5, 7], "5": [4], "6": [2], "7": [3, 4], "8": [1, 2, 3]}	{"1": [0, 1], "2": [1, 2], "3": [1, 7], "4": [10, 13], "5": [13, 14], "6": [3, 2, 6, 5, 4], "7": [8, 9, 10, 11, 12, 7], "8": [1]}
"131001959"	"CC1=CC(=C(C=C1)C=O)C2=CC=NS2"	{"1": "CC", "2": "CC", "3": "C=O", "4": "CC", "5": "C1=CC=CC=C1", "6": "C1=CSN=C1"}	{"1": [5], "2": [3, 5], "3": [2], "4": [5, 6], "5": [1, 2, 4], "6": [4]}	{"1": [0, 1], "2": [4, 7], "3": [7, 8], "4": [3, 9], "5": [1, 6, 5, 4, 3, 2], "6": [10, 9, 13, 12, 11]}
"84437189"	"CCC1=CC=C(C=C1)C=C(C)C(=NO)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "C=C", "5": "CC", "6": "CC", "7": "C=N", "8": "NO", "9": "CC", "10": "C1=CC=CC=C1", "11": "C", "12": "C"}	{"1": [2], "2": [1, 10], "3": [4, 10], "4": [3, 11], "5": [11], "6": [11, 12], "7": [8, 12], "8": [7], "9": [12], "10": [2, 3], "11": [4, 5, 6], "12": [6, 7, 9]}	{"1": [0, 1], "2": [1, 2], "3": [5, 8], "4": [8, 9], "5": [9, 10], "6": [9, 11], "7": [11, 12], "8": [12, 13], "9": [11, 14], "10": [2, 7, 6, 5, 4, 3], "11": [9], "12": [11]}
"117291857"	"CC(CC=O)C1=CC2=C(C=C1)N(CC2)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "C=O", "5": "CC", "6": "CN", "7": "C1=CC=CC=C1", "8": "C1=CNCC1", "9": "C"}	{"1": [9], "2": [3, 9], "3": [2, 4], "4": [3], "5": [7, 9], "6": [8], "7": [5, 8], "8": [6, 7], "9": [1, 2, 5]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [1, 5], "6": [11, 14], "7": [5, 10, 9, 8, 7, 6], "8": [11, 8, 7, 13, 12], "9": [1]}
