fragment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
C1NC2CC1C2,0.0016125018,0.0023150663,0.045835257,0.016015276,0.012046149,0.029447554,0.001432577,0.0037504395,0.002518894,0.001432577,0.0047246926,0.001432577,0.001432577,0.009882004,0.001432577,0.001432577,0.001432577,0.001432577,0.001432577,0.017272387,0.001432577,0.02893077,0.009382678,0.001432577,0.009487886,0.001432577,0.0015301426,0.018679041,0.0072544212,0.0027596098,0.0138673615,0.001432577,0.0048216223,0.026964039,0.023646628,0.013035257,0.025607804,0.007512682,0.006728363,0.026899142,0.001432577,0.019654483,0.0143622,0.17326888,0.034948282,0.001432577,0.0073438217,0.001432577,0.006771752,0.001432577,0.0018106415,0.001432577,0.001432577,0.0026567222,0.016291559,0.001432577,0.001432577,0.001432577,0.001432577,0.001432577,0.001432577,0.0078107496,0.006925865,0.0034736663,0.002756133,0.0021295594,0.019946521,0.001432577,0.001432577,0.001432577,0.001432577,0.0025329886,0.001432577,0.00850659,0.007124007,0.057512924,0.009845698,0.0021591182,0.0034055,0.03535059,0.0031575197,0.015672468,0.035452425,0.001432577,0.00484602,0.001432577,0.0028759004,0.001432577,0.0020803362,0.0057741944,0.041965175,0.001432577,0.0075879768,0.001432577,0.001432577,0.001432577,0.0017022352,0.001432577,0.001432577,0.0038993065
C1=NCCSC1,0.00082793855,0.022406269,0.0007096861,0.0022234425,0.0033906393,0.0013515692,0.010811045,0.0028557845,0.021987226,0.11906362,0.0011425824,0.0007096861,0.020225778,0.0046955817,0.001319904,0.0007096861,0.030008433,0.16499226,0.004771776,0.002782892,0.0036111586,0.00075768464,0.0052760043,0.014517992,0.0024383354,0.007875523,0.004538553,0.0010718066,0.0011369128,0.007200266,0.002235805,0.0007096861,0.0011684371,0.02163009,0.0015021246,0.003563299,0.0016235175,0.006769879,0.0007096861,0.005816456,0.026135527,0.0014612402,0.0007096861,0.0007096861,0.0008361632,0.0013508218,0.0007096861,0.0018081098,0.0015240695,0.003740781,0.011705668,0.008397851,0.013694197,0.0011081726,0.0007096861,0.001020839,0.0022289997,0.011626495,0.0007096861,0.016025089,0.12672015,0.0034433887,0.0038583116,0.002649652,0.0072103874,0.0007096861,0.0030808272,0.0007096861,0.021352129,0.01735293,0.0007096861,0.01138358,0.0019331388,0.0019629598,0.002358566,0.001059342,0.0012803407,0.007976167,0.0060652294,0.0007096861,0.0028316157,0.003662079,0.0011239868,0.0017310146,0.0007096861,0.0007096861,0.0045981007,0.09202252,0.0013162215,0.0030414995,0.0026664345,0.01603556,0.0007096861,0.0064516775,0.0060229637,0.0007096861,0.005276079,0.0007096861,0.009084852,0.0007096861
C1=CSNCN1,0.0015758054,0.005551099,0.0006491348,0.008165745,0.0064317477,0.0021199198,0.014597223,0.0015544522,0.06345707,0.05368909,0.0010155881,0.0006491348,0.028526183,0.0073001836,0.0006491348,0.0006491348,0.026318528,0.22660911,0.0022396967,0.0032770692,0.0032055594,0.0009100166,0.0031482326,0.011864506,0.0017646988,0.0024999648,0.004457551,0.0019091245,0.0006491348,0.018995099,0.005841847,0.0006491348,0.0006491348,0.08020498,0.002024767,0.0076409075,0.0060481094,0.0029179186,0.0006491348,0.002922068,0.010794411,0.001979844,0.0006491348,0.0006491348,0.0014695365,0.0006491348,0.0006491348,0.0013994934,0.0011946347,0.001756299,0.012560469,0.0063614855,0.010910726,0.00066634547,0.0006491348,0.0006491348,0.0007897518,0.005887083,0.0006491348,0.017744023,0.11251565,0.0032251799,0.0055340477,0.0050041643,0.004135315,0.0006491348,0.0056636017,0.0006491348,0.0077546733,0.014301887,0.0006491348,0.019540945,0.0010394312,0.0057830513,0.00270075,0.0029551832,0.0024166324,0.002349939,0.006802863,0.0006491348,0.0018283105,0.0039559035,0.0011465458,0.0006491348,0.0006491348,0.0006491348,0.0077399057,0.04955849,0.000723268,0.00414888,0.004242511,0.009320965,0.0006491348,0.004619281,0.0031242766,0.0006491348,0.0042070504,0.0006491348,0.0044858293,0.0006491348
C1=CNSC=C1,0.0018644165,0.010035265,0.00073622883,0.004581604,0.004657524,0.0010229116,0.014249378,0.0015096044,0.05813708,0.11877259,0.0010835143,0.00073622883,0.023072377,0.0037580393,0.0012681751,0.00073622883,0.035733264,0.20892288,0.0031801336,0.0020309684,0.01083846,0.0013215449,0.0029340817,0.016511811,0.001538961,0.0042607966,0.0035464861,0.0010598172,0.00073622883,0.007897485,0.0036086931,0.00073622883,0.0010764247,0.038733337,0.0013623826,0.0032617499,0.0022980804,0.004290948,0.00073622883,0.0037285062,0.012846514,0.0021164136,0.00073622883,0.00073622883,0.0007943756,0.00074404816,0.00073622883,0.0037156243,0.0007390821,0.0039429,0.011454794,0.005320204,0.0137216365,0.0008115101,0.00073622883,0.0011720237,0.002609539,0.007204995,0.00073622883,0.030849257,0.05978649,0.0020880844,0.0033916833,0.005475113,0.0060954047,0.00073622883,0.0033681383,0.00073622883,0.010400089,0.013555087,0.00073622883,0.01116828,0.0014995559,0.0028364637,0.0024695913,0.00208026,0.0012939043,0.005586013,0.009314818,0.00073622883,0.002175392,0.0023761098,0.00073622883,0.0010733536,0.00073622883,0.00073622883,0.0034707075,0.08812753,0.0026273136,0.0024420517,0.0031587745,0.010826725,0.00073622883,0.007969586,0.0063240808,0.00073622883,0.005062126,0.00073622883,0.0075679533,0.00073622883
C1CC2CNCC(C1)N2,0.0009526572,0.0009781199,0.023030119,0.004300495,0.0069120056,0.0502854,0.0009526572,0.0026509694,0.002925374,0.0009526572,0.004257021,0.0009526572,0.0009526572,0.013033926,0.0009526572,0.0009526572,0.0009526572,0.0009526572,0.0009526572,0.010409218,0.0009526572,0.04221069,0.0027166386,0.0009526572,0.007392791,0.0009526572,0.0009526572,0.0050868704,0.007113723,0.0010667215,0.008740667,0.0009526572,0.002679047,0.016314702,0.018748194,0.011686929,0.0345675,0.005132359,0.0042376523,0.013098585,0.0009718623,0.044712786,0.011211049,0.15615533,0.08051007,0.0009526572,0.005134447,0.0009526572,0.010458433,0.0009526572,0.0010556702,0.0009526572,0.0009526572,0.0031889023,0.019215252,0.0009526572,0.0009526572,0.0016193573,0.0009526572,0.0009526572,0.0009526572,0.0036703402,0.005647958,0.0016459397,0.0009526572,0.0010935416,0.027662944,0.0009526572,0.0009526572,0.0009526572,0.0009526572,0.0027589707,0.0009526572,0.007635427,0.008275067,0.062718295,0.0066632526,0.002857553,0.0036750683,0.015622962,0.0027822647,0.013666231,0.079378754,0.0009526572,0.0033574956,0.0009526572,0.0020502117,0.0009526572,0.0009526572,0.0030397037,0.06464038,0.0009526572,0.0029574926,0.0009971777,0.0009526572,0.0009526572,0.0017608947,0.0010368641,0.0021936372,0.002201699
C1NNCS1,0.0025480436,0.011577031,0.003194087,0.10768696,0.011621689,0.0048268503,0.023558833,0.002807721,0.02860898,0.011297696,0.009143321,0.0019913465,0.009454791,0.039381452,0.0030812037,0.0019913465,0.011342705,0.03132453,0.0019913465,0.010458745,0.0019913465,0.0021721597,0.032961156,0.011616376,0.008707596,0.0029024836,0.0046647443,0.023102073,0.0057888627,0.025396092,0.007028152,0.0019913465,0.0019913465,0.0724711,0.014859003,0.019022005,0.013011167,0.017038567,0.0019913465,0.017833801,0.0027162435,0.0040198606,0.009382995,0.022458518,0.006190273,0.0019913465,0.0050082845,0.0019913465,0.0030071207,0.0044246064,0.012979242,0.011862229,0.0069753164,0.0020209656,0.008670596,0.0019913465,0.0023986446,0.0020019386,0.0019913465,0.0024581729,0.018740451,0.0106519535,0.007664515,0.009879875,0.007409115,0.0019913465,0.018880935,0.0049607703,0.0044562505,0.0060179983,0.0019913465,0.004266477,0.0022411393,0.00457138,0.0022630675,0.018298343,0.008760066,0.0024509844,0.0102988295,0.01571753,0.0020990893,0.007931617,0.009591615,0.0019913465,0.003450605,0.0019913465,0.016764658,0.0025387004,0.0024348062,0.0060409317,0.015413974,0.0023685899,0.0029704506,0.0019913465,0.015079774,0.0019913465,0.0066387523,0.0019913465,0.004246195,0.0019913465
C1=CCSC1,0.0034331135,0.027980927,0.0006671198,0.0020965505,0.0077046948,0.0006671198,0.011222823,0.0012940541,0.0039704163,0.41095495,0.0006671198,0.0006671198,0.008175137,0.0007249384,0.009326251,0.0006671198,0.023860708,0.12953885,0.0012882048,0.0034690432,0.003750701,0.0006671198,0.019865451,0.010627938,0.0006671198,0.006602386,0.0011597802,0.0040786965,0.0006671198,0.002339301,0.0014516622,0.0006671198,0.0025577582,0.023193128,0.0013249104,0.0006671198,0.0006671198,0.0027558797,0.0006671198,0.006232088,0.017510585,0.0006671198,0.0006671198,0.0006671198,0.0006671198,0.0028293787,0.0006671198,0.00074905466,0.0006671198,0.00073898135,0.0042393734,0.002583423,0.0025385388,0.0006671198,0.0006671198,0.0026364073,0.0019453575,0.0010468592,0.0006671198,0.015051831,0.029645873,0.0013621993,0.0026815434,0.0019418728,0.02414961,0.0010973094,0.0006671198,0.0006671198,0.016877657,0.0101184435,0.0006671198,0.0015213093,0.0006671198,0.0016381069,0.0012333752,0.00088994147,0.0006671198,0.0020482098,0.00077540684,0.0006671198,0.0022851306,0.0006671198,0.0006671198,0.0031648623,0.0006671198,0.0006671198,0.0012187187,0.009900895,0.006914284,0.0033563275,0.0006671198,0.005559064,0.0006671198,0.005075635,0.057870563,0.0006671198,0.001105698,0.0006671198,0.0007014647,0.0006671198
C1=CN=CSC1,0.0008388603,0.017997995,0.0007243327,0.0013012642,0.00416598,0.0018646453,0.008286741,0.0027699503,0.020569967,0.17162493,0.0007332904,0.0007243327,0.02880111,0.0031333084,0.00094525097,0.0007243327,0.03512658,0.086624175,0.006192315,0.0027086558,0.00935252,0.0014866347,0.004731509,0.012713963,0.0013932916,0.0059670755,0.003679267,0.00088062295,0.0011203224,0.00326799,0.0028366183,0.0007243327,0.0010956725,0.01838504,0.002027119,0.003125556,0.0017181031,0.0052618566,0.0007243327,0.005125812,0.038645312,0.002923881,0.0007243327,0.0007243327,0.0015229979,0.00080713123,0.0007243327,0.0026807215,0.0022689237,0.0052315234,0.00623015,0.00409346,0.012384704,0.0009159262,0.0007243327,0.001050643,0.0029691693,0.014721647,0.0007243327,0.028696535,0.063555695,0.0019404949,0.0028316372,0.002412317,0.006283482,0.0007243327,0.0030379756,0.0007243327,0.0209756,0.011453832,0.0007243327,0.012231634,0.0026719873,0.0015956085,0.0042336974,0.001301914,0.0012675675,0.01762742,0.007206611,0.0007243327,0.004353291,0.0030798293,0.0014273155,0.002409512,0.00083679846,0.0007243327,0.002166758,0.14791438,0.0018703301,0.003355299,0.003559124,0.018283065,0.0007243327,0.011370229,0.0038329589,0.0007243327,0.006632183,0.0010142586,0.011232457,0.0007243327
C1=CNCCCN1,0.0006393342,0.00660132,0.0006393342,0.001048469,0.0019459738,0.06980367,0.0015473431,0.00081031845,0.0022765792,0.009726342,0.0008010223,0.0007289873,0.08224295,0.0022918892,0.0006393342,0.0006393342,0.0048541944,0.0006393342,0.00307054,0.015955236,0.004412365,0.022188049,0.0046565025,0.0011473721,0.0007896998,0.0019305237,0.0113347,0.0041341465,0.0016172734,0.0015770155,0.016439756,0.0006393342,0.0007237535,0.00851713,0.0078783445,0.0052019916,0.01205214,0.0032952998,0.0006393342,0.0064180484,0.070448175,0.022327771,0.0006393342,0.011154175,0.117659375,0.0006393342,0.004692423,0.004557337,0.041059166,0.0035755315,0.0006393342,0.0006393342,0.0015949635,0.00068286754,0.0013740204,0.0006393342,0.0018287332,0.02661363,0.0006393342,0.0020066078,0.0008511256,0.00075862126,0.0012393161,0.003798936,0.003681378,0.0006393342,0.040544897,0.0006393342,0.0058792597,0.0006393342,0.0006393342,0.010593757,0.005657871,0.00081815734,0.011600764,0.008152914,0.014594231,0.05497188,0.0049073882,0.002196849,0.017352851,0.016163515,0.022207549,0.0022878447,0.007934826,0.0006393342,0.0006393342,0.02107113,0.0006393342,0.009692469,0.0341719,0.007517838,0.0006393342,0.009999558,0.0006393342,0.0006393342,0.011015702,0.0076633235,0.012983441,0.0073922626
C1=NN=CN=N1,0.003022311,0.00088711875,0.00088711875,0.0018125904,0.0032782198,0.020611934,0.0020406232,0.00088711875,0.022231404,0.0036231084,0.0024974798,0.009259503,0.037767585,0.001098824,0.00088711875,0.0016397478,0.002411025,0.0016124665,0.0009706766,0.0075413333,0.21934438,0.1331887,0.00088711875,0.0038435715,0.00088711875,0.0011047587,0.0054950584,0.0026392294,0.00088711875,0.0009280019,0.009427141,0.00088711875,0.001306823,0.004474902,0.0012966711,0.000976861,0.003863061,0.00088711875,0.00088711875,0.00088711875,0.018672751,0.039077245,0.0012910938,0.0010943777,0.013115463,0.00088711875,0.014172641,0.053162448,0.0035673408,0.0029201421,0.00088711875,0.00088711875,0.0016896763,0.00088711875,0.00088711875,0.001669463,0.0057319137,0.0073028393,0.00088711875,0.01665721,0.00088711875,0.00088711875,0.00088711875,0.00927656,0.0044126185,0.0061208336,0.0048349793,0.00088711875,0.0024233856,0.00088711875,0.00808661,0.0067436905,0.0022652335,0.006988848,0.022561882,0.019863788,0.0035108973,0.0073177223,0.0028116417,0.00088711875,0.005333928,0.0012498592,0.002081114,0.00088711875,0.0052538877,0.0023214202,0.00088711875,0.030409025,0.0039287535,0.0026629549,0.0064166985,0.0048529655,0.00088711875,0.06547064,0.00090885407,0.00088711875,0.003285661,0.0040119346,0.00575677,0.035452046
C1=CCCNC=C1,0.0010841034,0.012858414,0.0016760469,0.01014447,0.02408525,0.009134782,0.0012387711,0.002956018,0.0027866443,0.0909934,0.0010841034,0.0010841034,0.043797016,0.002178335,0.0010841034,0.0010841034,0.010512705,0.005589061,0.0041929274,0.046140727,0.0037460637,0.008221264,0.06554286,0.0032266213,0.0010841034,0.00440417,0.010052154,0.053543996,0.0022350329,0.002369,0.04369608,0.0010841034,0.0013737476,0.028224748,0.0130908545,0.0026546696,0.009646173,0.003644098,0.0010841034,0.034070384,0.038269218,0.0059323953,0.0010841034,0.0056208256,0.0153581565,0.0010841034,0.0053266585,0.0018642547,0.030636804,0.0010841034,0.0010841034,0.0010841034,0.0011077359,0.0010841034,0.0010841034,0.0024013685,0.0021225836,0.004004307,0.0010841034,0.0032627156,0.0025545757,0.0015632504,0.0044638617,0.0058072438,0.050571885,0.00141363,0.0043664863,0.0010841034,0.02362797,0.0010841034,0.0010841034,0.0056732036,0.0023436702,0.004666247,0.0126749035,0.012981341,0.017636038,0.020664964,0.0010841034,0.004326262,0.008403063,0.022472514,0.004465021,0.0077026202,0.003467227,0.0010841034,0.0010841034,0.0052979384,0.0018606473,0.03800422,0.0071026618,0.004272234,0.0012388048,0.0087950155,0.0010841034,0.0010841034,0.0017661796,0.0021177747,0.0018172205,0.005929357
C1=NC2CC(C1)CN2,0.001320139,0.013647694,0.001320139,0.0022210646,0.007760697,0.02288262,0.0024206704,0.0037183962,0.0069607883,0.051643282,0.00136847,0.0013858391,0.05176172,0.0037446572,0.001320139,0.001320139,0.016387809,0.004340915,0.008970287,0.015483119,0.009680059,0.018080654,0.013355737,0.003761542,0.0015594835,0.005245242,0.009612183,0.004209725,0.003577838,0.0025622882,0.018740064,0.001320139,0.001449166,0.0143551,0.011109248,0.00617669,0.008304303,0.006047688,0.001320139,0.012751288,0.083687894,0.021991152,0.001320139,0.00455167,0.032928407,0.001320139,0.004418139,0.005363728,0.02528488,0.004731678,0.0017542583,0.0014192893,0.0040116166,0.001320139,0.0013517321,0.001320139,0.0049106544,0.026403265,0.001320139,0.008777093,0.0073395562,0.001956944,0.003938956,0.0049023135,0.0075001605,0.001320139,0.016428769,0.001320139,0.018387038,0.0018135274,0.001320139,0.014353016,0.0063390243,0.002462289,0.01801399,0.009506266,0.009677226,0.05160738,0.0067712045,0.0019931912,0.01636271,0.015934454,0.010312669,0.0069375644,0.005155144,0.001320139,0.001382289,0.04169633,0.0017552822,0.010714511,0.024012651,0.013579307,0.001320139,0.012961343,0.001320139,0.001320139,0.008455423,0.006641673,0.014715361,0.005768069
C1=CSCO1,0.0009267342,0.050028376,0.0007560708,0.0007560708,0.0017416439,0.0007560708,0.007042872,0.0032907634,0.0065524518,0.175499,0.0016109432,0.0007560708,0.0024218585,0.0018965726,0.009026864,0.0007560708,0.031736124,0.075536236,0.0059102504,0.0007560708,0.0034668087,0.0007560708,0.0016746831,0.010121413,0.0034905956,0.010242482,0.0010217825,0.0007560708,0.0023463934,0.0017590233,0.0007560708,0.0007560708,0.0032734743,0.0050777225,0.0008308887,0.0013113355,0.0007560708,0.0097136125,0.0007560708,0.0051362296,0.014775397,0.00091907644,0.0007560708,0.0007560708,0.0007560708,0.01120369,0.0007560708,0.0010455203,0.0007560708,0.0046905517,0.01887109,0.007031947,0.011506472,0.0033037267,0.0007560708,0.0013754845,0.007534499,0.007353132,0.0007560708,0.010560344,0.18749481,0.0016478817,0.0057526063,0.00092145125,0.0025315082,0.0007560708,0.0008502168,0.00090829656,0.017524973,0.02098686,0.0007560708,0.005337389,0.0027467222,0.0007560708,0.0007560708,0.0007560708,0.0007560708,0.010192069,0.00455408,0.0007560708,0.0032398484,0.001360714,0.0007560708,0.0058987117,0.0007560708,0.0007560708,0.0018084025,0.111911885,0.0045674983,0.0007560708,0.0009550455,0.012569401,0.0007560708,0.0034389917,0.016829422,0.0008975147,0.0061629596,0.0007560708,0.011102194,0.0007560708
C1=CSCS1,0.0043730247,0.025177997,0.00065688306,0.0008837233,0.010771376,0.00065688306,0.018993942,0.001248589,0.008372867,0.36653128,0.00065688306,0.00065688306,0.007338743,0.0013819606,0.005311325,0.00065688306,0.031005237,0.1315253,0.00095920847,0.002713805,0.005848928,0.00065688306,0.0069625163,0.009746363,0.00065688306,0.0059109665,0.00072230713,0.0016740359,0.00065688306,0.0015422434,0.0012840508,0.00065688306,0.0020857272,0.03335136,0.001598639,0.00077218737,0.00065688306,0.0034136917,0.00065688306,0.004232402,0.02219394,0.00065688306,0.00065688306,0.00065688306,0.00065688306,0.0026494814,0.00065688306,0.0006690929,0.00065688306,0.0009313301,0.005620491,0.00227334,0.0033592773,0.00065688306,0.00065688306,0.0010373382,0.0017108067,0.001992277,0.00065688306,0.024890514,0.05513472,0.0011546817,0.0044933152,0.0014131793,0.009363406,0.0008854885,0.00065688306,0.00065688306,0.012229462,0.015573307,0.00065688306,0.0027456544,0.00065688306,0.002301457,0.0021979327,0.0012678403,0.00065688306,0.0032443665,0.0012577933,0.00065688306,0.0031641584,0.00065688306,0.00065688306,0.0017810488,0.00065688306,0.00065688306,0.0016269017,0.027123917,0.0054925657,0.0024592988,0.00065688306,0.005185699,0.00065688306,0.007048677,0.04375428,0.00065688306,0.0020580865,0.00065688306,0.0009901215,0.00065688306
C1CSCO1,0.0028248879,0.013584844,0.0012543346,0.017710412,0.0012543346,0.0012543346,0.022499513,0.0042632283,0.04065907,0.01124855,0.0390399,0.0012543346,0.0012543346,0.018723842,0.008206421,0.0012543346,0.008838693,0.057736736,0.003166786,0.0012543346,0.0021100275,0.0012543346,0.0020474643,0.03277797,0.023464503,0.004432179,0.002158703,0.0012543346,0.0057002767,0.014757984,0.0012543346,0.0012543346,0.0027175308,0.012514571,0.0014265347,0.007862915,0.0012543346,0.019966146,0.0012543346,0.003599771,0.0012543346,0.0018759737,0.015165831,0.002561478,0.0012543346,0.017012378,0.0012543346,0.0028494494,0.0012543346,0.019858027,0.05450291,0.031962037,0.04173152,0.0075759757,0.004150007,0.0015276588,0.008021003,0.0032294935,0.0012543346,0.004228087,0.102800906,0.009152427,0.0042702123,0.004554527,0.0017846775,0.0012543346,0.005959319,0.009774088,0.0032604584,0.02316368,0.0027989363,0.0035277135,0.0044802553,0.0016268411,0.0012543346,0.0022830472,0.0012543346,0.0015373148,0.01821525,0.0031464852,0.0012543346,0.0018461171,0.0027008473,0.0012543346,0.0012543346,0.0012543346,0.012636377,0.020531181,0.0056380387,0.0012543346,0.0032113276,0.007164658,0.0050847046,0.0013311097,0.0680686,0.0038246664,0.011298953,0.0012543346,0.018914685,0.0012543346
C1CCNSCC1,0.0038575714,0.0012035836,0.00093710114,0.18201913,0.0054543656,0.0036138063,0.017187681,0.0011818479,0.12748446,0.0023297367,0.012082289,0.00093710114,0.009415452,0.043038137,0.00093710114,0.00093710114,0.005608689,0.044216108,0.00093710114,0.0044238083,0.0023709203,0.002140355,0.0028503838,0.014580397,0.00863325,0.00093710114,0.004080375,0.0093572205,0.0010568834,0.05917261,0.0055379025,0.00093710114,0.00093710114,0.08772481,0.0033251615,0.018506734,0.017240528,0.0047623166,0.00093710114,0.0025202956,0.00093710114,0.0031271323,0.0046661864,0.004747234,0.0034237476,0.00093710114,0.0018677849,0.0020487437,0.00093710114,0.0037796379,0.019181335,0.009549869,0.010889754,0.0014932065,0.0037800623,0.00093710114,0.00093710114,0.00093710114,0.00093710114,0.0028521973,0.018561153,0.0070524397,0.0043465192,0.014272815,0.0025587275,0.00093710114,0.015163405,0.0037404164,0.0012049933,0.005728256,0.0038230862,0.008695075,0.0014638714,0.012916349,0.0012426839,0.019056484,0.0048868577,0.00093710114,0.009015239,0.0049920906,0.00093710114,0.0037695265,0.0061356192,0.00093710114,0.00093710114,0.00093710114,0.014636227,0.0038475532,0.0011063262,0.001504669,0.008771926,0.003062216,0.0010483731,0.001530779,0.0064938185,0.00093710114,0.0044760318,0.00093710114,0.0030852873,0.00093710114
C1CC2COCC(C1)N2,0.0013591335,0.0056635127,0.0052912664,0.006166828,0.0019125772,0.030195402,0.002227116,0.0028166373,0.01075087,0.0013591335,0.012736769,0.0013591335,0.0016836867,0.017269935,0.0013591335,0.0013591335,0.0016513016,0.0013591335,0.0022581748,0.004170612,0.0021799167,0.028028913,0.0015532364,0.0013591335,0.02210754,0.0020868492,0.0025499659,0.0018514587,0.011542215,0.0033350722,0.005859897,0.0013591335,0.005100917,0.013167036,0.010822428,0.016400047,0.016272273,0.01905037,0.0013591335,0.012540168,0.0017024729,0.032907195,0.01473264,0.09967403,0.0348878,0.0013591335,0.0043415264,0.0038473837,0.0044957837,0.006938317,0.007915993,0.0014247856,0.0051221745,0.010361314,0.031716965,0.0013591335,0.0038322909,0.0077003464,0.0013591335,0.0013591335,0.002388388,0.005476581,0.0048543364,0.0046728873,0.0013591335,0.0013591335,0.061605077,0.0023825527,0.0013591335,0.0013591335,0.0013591335,0.007119047,0.0021714922,0.001895682,0.0033170523,0.023758559,0.006262242,0.009522779,0.027325857,0.017801175,0.00471154,0.015153894,0.055342916,0.0013591335,0.0075637144,0.0013591335,0.003823929,0.0041144425,0.0021054838,0.0013814548,0.102927506,0.0014055895,0.0062902994,0.0018569634,0.0013591335,0.0013591335,0.009283708,0.0017730999,0.01807396,0.0028929464
C1NCC2CC1CN2,0.00083107565,0.00083107565,0.0072629303,0.0040507875,0.0025427227,0.057276588,0.00092563615,0.0012423244,0.0028776878,0.00083107565,0.0030569204,0.00083107565,0.0011974241,0.0107762115,0.00083107565,0.00083107565,0.00083107565,0.00083107565,0.00083107565,0.006414468,0.00090576545,0.041999225,0.0018032187,0.00083107565,0.005008506,0.00083107565,0.0011358958,0.0026432266,0.007200558,0.0014407841,0.0072492966,0.00083107565,0.0018407955,0.011950687,0.013590309,0.011208319,0.0322807,0.005039814,0.0016704241,0.007910323,0.00094690046,0.03662415,0.0072811944,0.17228633,0.1196632,0.00083107565,0.0046424614,0.0011641878,0.010811076,0.0020120568,0.0009087535,0.00083107565,0.00106507,0.0024885365,0.026041342,0.00083107565,0.00083107565,0.0024517246,0.00083107565,0.00083107565,0.00083107565,0.002657272,0.0021115395,0.002462209,0.00083107565,0.00083107565,0.051805347,0.00083107565,0.00083107565,0.00083107565,0.00083107565,0.0022408077,0.00083107565,0.0026810595,0.0062616146,0.034479298,0.008699259,0.0032641438,0.008965294,0.0099581815,0.0027442975,0.012192476,0.063368574,0.00083107565,0.005515149,0.00083107565,0.0019335919,0.00083107565,0.00083107565,0.002355962,0.09220741,0.00083107565,0.0026030838,0.0010062027,0.00083107565,0.00083107565,0.0030776896,0.0012857186,0.004284795,0.0035249677
C1NCC2COCC1N2,0.0009254644,0.0014216312,0.002552588,0.0034900974,0.0009254644,0.034718305,0.0019351946,0.0009254644,0.0060178004,0.0009254644,0.005892043,0.0009254644,0.0014745643,0.011887962,0.0009254644,0.0009254644,0.0009254644,0.0009254644,0.0010051484,0.0021579773,0.00170791,0.030691504,0.0009254644,0.0009254644,0.010741194,0.0009254644,0.0016520497,0.00095624285,0.008368141,0.0022574402,0.004248197,0.0009254644,0.0026723559,0.0067900144,0.007373804,0.013180222,0.01583241,0.010651489,0.0009254644,0.004820837,0.0009254644,0.027904129,0.010820531,0.1503629,0.07102095,0.0009254644,0.0035467024,0.003883376,0.0045497944,0.007296531,0.0032873529,0.0009254644,0.0040642396,0.0057529793,0.048067223,0.0009254644,0.0019018692,0.0057804114,0.0009254644,0.0009254644,0.0009254644,0.0023796356,0.001155211,0.0042646024,0.0009254644,0.0009254644,0.08841305,0.0015673956,0.0009254644,0.0009254644,0.0009254644,0.0029292358,0.0013855626,0.0009254644,0.0022974287,0.015737407,0.006496513,0.0058494303,0.038903616,0.01115312,0.0030960161,0.009624661,0.043866646,0.0009254644,0.009606581,0.0009254644,0.0023411156,0.0014987891,0.0009254644,0.0009254644,0.1361514,0.0009254644,0.004405814,0.001232229,0.0009254644,0.0009254644,0.0081037395,0.0016469497,0.015889201,0.0058027348
C1CNNCN1,0.000863804,0.0014628575,0.01236392,0.016451318,0.0028526366,0.030986924,0.000941965,0.0018404871,0.003904128,0.000863804,0.0028398598,0.000863804,0.0034844666,0.008171811,0.000863804,0.000863804,0.0010740393,0.000863804,0.0014289574,0.01514208,0.000863804,0.022066567,0.0057334257,0.0010090459,0.005867171,0.000863804,0.0047208806,0.009382252,0.006446633,0.0050524552,0.016716376,0.000863804,0.00108305,0.029209895,0.016219841,0.021010125,0.039300695,0.005091145,0.00088950375,0.012659856,0.0012702553,0.016186807,0.0046660323,0.18424436,0.08362453,0.000863804,0.008558116,0.0011327025,0.0113838455,0.0016187655,0.0017872279,0.000863804,0.0015245127,0.0018503038,0.010400987,0.000863804,0.000863804,0.0033920305,0.000863804,0.000863804,0.000863804,0.0052527566,0.0032905238,0.005390441,0.0020957193,0.000863804,0.041814707,0.0010678428,0.00087048265,0.000863804,0.000863804,0.0037127254,0.0013713087,0.0031086537,0.005899736,0.037097704,0.021472506,0.0026538803,0.00594789,0.01921725,0.0018939803,0.024536202,0.058889978,0.000863804,0.0039358144,0.000863804,0.0021379415,0.000863804,0.000863804,0.007463032,0.06277019,0.000863804,0.0036077937,0.0015367018,0.000863804,0.000863804,0.0041504656,0.00093907234,0.0067756074,0.0015953552
