frag_id,fragment,count
18369,C1=CCNCC2=CC=CC(=N2)NSCCCCNC1,41
18370,C1CCOCCCC2OCC3CC(O2)C2OC(CCOCCCCOC1)CCC2O3,41
18371,C1=CC2=C3N=C(C=C4C=CC(=CC5=NC(=CC6=CC=C2[NH]6)CC5)[NH]4)CC3=C1,41
18372,C1=CCSCCCC2=CC=CC(=C2)CCCCCC2=CC(=CC=C2)SCC1,41
18373,C1=CC2=CC=C1C=N2,41
18374,C1=CC=C2C=CC=CSC=CC=CC(C=C1)C2,41
18375,[BH2-]1[NH+]=CC=C[NH2+]1,41
18376,C1=CC2=CC=C1NCNC1=CC=C(C=C1)SN1CN(S2)C2=CC=C(C=C2)SNCNSC2=CC=C1C=C2,41
18377,C1CCCC2CCC3OC4CC(CCCCC5CCCC(CC1)C5)OC4CC3O2,41
18378,C1=C2C=C3C(=C1)[NH]C1=CC=C(C=C13)[SiH2]O[SiH2]C1=CC=C3[NH]C4=C(C=C(C=C4)[SiH2]O[SiH2]2)C3=C1,41
18379,C1=CCCCOCCN2CC3=CC=C(C=C3C2)OCC=CCC1,41
18380,C1=NCCNCCCNCCNCCCC2=NC=CC1=C2,41
18381,C1=CC2CC3CCC2CC1NNC3,41
18382,C1=CN=CC=C2C=C3CCC4=C3N2[InH]N(C1)CC=C1CCC4=N1,41
18383,C1=CC2=CC(=C1)N1CCOC(CN2)C1,41
18384,C1=COPN2C=C(CC2)CC2=CN(CC2)POC=C1,41
18385,C1=CCNCCC=CCCCCCOCC=C1,41
18386,C1=COPN2C=C(CC2)C2=CN(CC2)POC=C1,41
18387,C1=CC2C=CN3CC(NCCNO1)C3S2,41
18388,C1=CNCCNCC2=CC=C(C=C2)CCSN2CCC3(CC2)CNC(=N3)C2=CC=CC(=C2)OCCC1,41
18389,C1=CCNCCNCC2=CC=C(C=C2)CCSN2CCC3(CC2)CNC(=N3)C2=CC=CC(=C2)OCC1,41
18390,C1CNCCNPOPOPOC1,41
18391,C1=CC2=CC=C1CC1=CC=C(C=C1)NC1=NCNC(=N1)NC1=CC=C(C=C1)CC1=CC=C(C=C1)NC1=NC(=NCN1)N2,41
18392,C1=CC2=CC(=C1)OC1=CC(=CC=C1)SNCCCNC2,41
18393,C1COPC2COC(C1)C2,41
18394,C1=C2C=CC(=C1)OCCN1C=C(CCCCCNCCNCCNCC2)N=N1,41
18395,C1=CC2CC=CC(CCC1)C2,41
18396,C1=PP=PC=PP=P1,41
18397,C1CNCCNPOPOCOPOC1,41
18398,C1=CC2=CC(=C1)C[SiH2]CC1=CC=C(C=C1)CCC1=CC=C(C=C1)C[SiH2]CC1=CC=CC(=C1)C[SiH2]CC1=CC=C(C=C1)CCC1=CC=C(C=C1)C[SiH2]C2,41
18399,C1=CC2CCCC(CCOCCC3CC(C1)OCO3)O2,41
18400,C1=CC2=CC=C1CCNCCNCCCCCCNCCNCCC1=CC=C(C=C1)O2,41
18401,C1=CC2=CC(=C1)OC1=CC=CC(=C1)OC1=CC=CC(=C1)OC1=CC=CC(=C1)O2,41
18402,C1=CC2=CC(=C1)C1=CC=CC(=C1)[SiH2]O[SiH2]C1=CC3=C(C=C1)[NH]C1=C3C=C(C=C1)[SiH2]O[SiH2]2,41
18403,C1CC2CC1=C1CCC2C1,41
18404,C1=CC2=CC3=CC=C4C=C3N=C2C=C1NCCCCNC1=CC=C2C=C3C=CC(=CC3=NC2=C1)NCCCCN4,41
18405,C1=CC2=CC(=C1)C1=NC3(CCN(CC3)SCCC3=CC=C(C=C3)CNCCNCCCCCO2)CN1,41
18406,C1=CC2=CC(=C1)NC1=CC3=C(C=C1)C1CCC3C3=C1C=CC(=C3)NC1=CC=CC(=C1)NC1=CC3=C(C=C1)C1CCC3C3=C1C=CC(=C3)N2,41
18407,C1COCCOCCNCCSCCOCCSCCN1,41
18408,C1=C2C=C(CC3=NC(=CS3)CC3=CSC(=C3)CC3=NC(=CS3)C2)S1,41
18409,C1=CCCC2CCCC(=C1)C2,41
18410,C1CCOCCCCCOCCCOCC1,41
18411,C1CCOCC2COC(COCCCCOCC3COC(COC1)CO3)CO2,41
18412,C1CC[SiH2]O[SiH]2CC[SiH2]O[SiH2]O[SiH2]CC[SiH](OC1)O2,41
18413,C1=CC2CCC(C1)CCO2,41
18414,C1=CNCCNCCCC=CNCCNCCC1,41
18415,C1=NC2=NC(=N1)NCCCCCCCCNCCCNCC1=CC=C(C=C1)N2,41
18416,C1=CC2=CC(=C1)CC1=NC(=CC=C1)CC1=CC(=CC=C1)CC1=NC(=CC=C1)C2,41
18417,C1=CC2=CC(=C1)CC1=CC=C(CC3=CC=CC(=C3)CC3=CC=C(C2)[NH]3)[NH]1,41
18418,C1=C2COCCNCCOCC3=CC(=N[NH]3)COCCNCCOCC1=N[NH]2,41
18419,C1=CC2=NC1=NC1CCC(=N1)N=C1CCC(=NC3=CC=C(N2)[NH]3)N1,41
18420,C1CC2C3CC4C2C4C3C1,41
18421,C1CC2OP(O1)O2,41
18422,C1=C2COCCCC3CC=C(COCCCC(C1)CO2)OC3,41
18423,C1=C2C=CC(=C1)OC1=CC=C(C=C1)OC1=CC=C(C=C1)CC1=CC=C(C=C1)OC1=CC=C(C=C1)OC1=CC=C(C=C1)C2,41
18424,[BH3-][SH2+],41
18425,O1[SiH2]O[SiH]2O[SiH2]O[SiH](O[SiH2]1)O[SiH2]O2,41
18426,C1=C2COC3=CC=C(C=C3)CCCNCCNCCNCCC3=CC=C(C=C3)OCCCN1NN2,41
18427,C1CCCNCCN2CCC(CC2)CNCCCNCC1,41
18428,C1OC2OC3OC1CC2O3,41
18429,C1=CC2=CC(=C1)C1=NC3(CCN(CC3)SCCC3=CC=C(C=C3)CNCCNCCOCCO2)CN1,41
18430,C1CCCCCCCCN2CNCN(CCCCCCC1)C2,41
18431,C1=CC2=CC(=C1)CCC1=CC(=CC=C1)CCCCC2,41
18432,C1=CC2=CC=C1CCNCCNCCCNCCCC1=CN(CCO2)N=N1,41
18433,C1CCOCCOCCOCCOC1,41
18434,C1CCCNCCN2CCCC(CNCCCNCC1)C2,41
18435,C1=C2CCCNCC3=NC=C(CCCNCC(=N1)O2)O3,41
18436,C1CNCCCNCCOCCOCCNC1,41
18437,C1=COCCC2=CC(=C1)CC=C2,41
18438,C1=CC2=NC1=NC1CCC(=NC3=NC(=NC4=CC=C(N2)[NH]4)CC3)N1,41
18439,C1=NCCCC2=CC(=CC=C2)OC2=CC=C(C=C2)CCNC1,41
18440,Cl[Re],41
18441,C1CCCCCC2CCC(CCCCC1)CC2,41
18442,C1=CC=CC=CCC=CC=CC=CCC=CC=CC=C1,41
18443,C1=CC2=CC(=C1)CN1C=C(CCNCCCC3=CN(C2)N=N3)N=N1,41
18444,C1=C2CCCCCCCCCC(=N2)[NH]1,41
18445,C1=COC2=CC=C3CCNC(CC4=CC(=CC=C4)C4=CC(=CC=C4)CC1)C3=C2,41
18446,S1[SnH2]S[SnH2]S[SnH2]1,41
18447,C1=CC2CCC(CC1)O2,40
18448,C1#C[SiH2]C#C[SiH2]C#C[SiH2]C#C[SiH2]C#C[SiH2]1,40
18449,C1=CN=CC2=CC=CC(=C2)NCCNCCC=N1,40
18450,C1=CC2=CC(=C1)CCNC1COCCOCCOCC(COPOC1)NCC2,40
18451,C1=CCC=CSC=1,40
18452,C1=NC2=CC(=CC=C2)CNCCCCNCCCNCCC1,40
18453,C1CC2C3CCC4C3CC1C24,40
18454,C1CSSSSS1,40
18455,C1=NN=CCCCC1,40
18456,C1CCCC2CCC3(CCC(CCC1)O3)O2,40
18457,C1=CC2=CC3=CC=C2CNC2=CC=CC(=C2C1)NC3,40
18458,C1=CCC=CCC=CCCC=CCC=C1,40
18459,C1=C2C3CCC1C2CC3,40
18460,C1=CCCCOCCCCOC2CCN(CC2)CNN=C1,40
18461,C1=C2CNCC3=NC(=CS3)CNCC3=NC(CNCC(=N2)O1)CO3,40
18462,C1=CC2=CC3=C(C=CC=C3OC3CCN(CCNC4=NC(=CS4)CC1)C3)C=C2,40
18463,C1CSCOCOSC1,40
18464,C1CCSCCSCCCSCCSC1,40
18465,C1=CC2=NC1=NC1=CC=C(NC3=NC(=NC4=CC=C(N2)[NH]4)C=C3)[NH]1,40
18466,C1=CC2=CC=C1CCC1=CC=C(C=C1)OCCOCCOCCO2,40
18467,C1COPOPC1,40
18468,C1CCCNCCCN=C2CCC(C2)NCCC1,40
18469,C1=CC2CCCCC3CCCC2C3C1,40
18470,C1=CC2=C3CN(CCOC4CCN(CCNCOCCCCCCCOCC3=C1)C4)C2,40
18471,C1=C[NH][NH][NH]C=C1,40
18472,B1OCCC=NCCOBOCCC=NCCO1,40
18473,C1=CC2=CC(=CC3CCC(=C2)CC3)CC1,40
18474,C1=CCCC2=CCC(CC=CC1)O2,40
18475,C1=CC2=CC(=C1)COCCCNCCNCN1CCC(C1)OCCC2,40
18476,C1=CC2=CC(=C1)CNCCNCCCNCC1=CC(=CC=C1)C1=CC=NC(=N1)N2,40
18477,C1=C[Se]1,40
18478,C1#CC=CC#CC#CC=CC#CC#CC=CC#CC#CC=CC#CC#CC=CC#C1,40
18479,C1=CC2=CC(=C1)SSC1=CC(=CC=C1)SSC1=CC=CC(=C1)SSC1=CC=CC(=C1)SSC1=CC(=CC=C1)SS2,40
18480,C1=CCOC2=CC=CC3=C2CN(COC2CCN(CCCNCOCCC1)C2)C3,40
18481,[NH2+]=[SiH-],40
18482,C1=CCOCCOCCOCCOCCOCC=C1,40
18483,C1=C[Se]C=C[PH2+]1,40
18484,C1=CC2=CC(=C1)COC1=CC=C(C=C1)CC1=CC=C(C=C1)OCC1=CC=CC(=N1)COC1=CC=C(C=C1)CC1=CC=C(C=C1)OC2,40
18485,C1COCCNCCSCCOCCSCCN1,40
18486,C1=CC2CC(CCN2)O1,40
18487,C1=CC2=C3NN(COC4CCN(CCCCOCCCCCC2)C4)CC3=C1,40
18488,C1=NC=NCCN1,40
18489,C1=CNC2C=CC(C2)N1,40
18490,C1=CC2=CC(=C1)OC1=CC=CC(=C1)CNCCCNCCCNC2,40
18491,C1=CC2=NC1=CC1=CC=C(C=C3C=CC(=N3)C=C3C=CC(=C2)[N-]3)[N-]1,40
18492,N1[SiH2]N[SnH]2N[SnH2]N[SnH]1N2,40
18493,C1#CCCCCCCC#CCCCCCC1,40
18494,C1=CCOCOCCC1,40
18495,C1CSCCSCCN1,40
18496,C1CCOCCCCOCCCOCCCCOCC1,40
18497,C1CC2CC3CC(C1)C2CO3,40
18498,C1=CC2C=CC(CC1)C2,40
18499,C1=C2C=C3C(=C1)C=C1CCOCC(CCNCCCNSNC2)CN13,40
18500,C1=NCCC[Se]1,40
18501,C1CC2CC(C1)SS2,40
18502,C1=CC2=NC(=C1)CNCCCNCC1=CC=CC(=N1)CNCCCNC2,40
18503,C1=CCN2CCOC3=C2C=C(C=C3)CN2C=CC(=N2)C2=CC=CC(=C2)C2=CC(=CC=C2)CC1,40
18504,C1C2CC3C1OCC23,40
18505,C1=CC2=CC=C1CCCCCCCCCCCC2,40
18506,C1=CC2OC1C1CCC2C1,40
18507,C1=CC2=CN=C(CCCCCOCN1)[NH]2,40
18508,C1=CC2CSC(C2)N1,40
18509,C1=NCNCNCCN1,40
18510,C1COCCNCCSCCSCCN1,40
18511,C1=CC2=NC1=CC1=CC=C(NC3=NC(=CC4=CC=C(N2)[NH]4)C=C3)[NH]1,40
18512,C1CC2NONC(C1)N2,40
18513,C1=CC2=CC=C(C=C2)CN2C=NC3=CC=C(C=C3C2)NCCCCCCCCNS1,40
18514,C1=CC2CC(C1)CC1CCC(CN1)O2,40
18515,C1CC2CNCC1CC1CCC(CNC1)C2,40
18516,C1=C2C=C3C(=C1)C=C1CCOCC(CN13)OCCNCCNSNC2,40
18517,C1=CCCOCCC=C1,40
18518,C1=CC2C3=C1CCC1CC4CCC5C=CC2CC5C4C31,40
18519,C1=CC2=NC1=CC1=CC=C(CC3N=C(C=C4C=CC(=C2)[NH]4)CO3)[NH]1,40
18520,C1=CC2=CC(=CC=C2)CCCCCCCCC2=CC=CC1=C2,40
18521,C1CCCOCCCCC2CC3CC(COCCC1)C2C3,40
18522,C1=CC=CNC=CCC=C1,40
18523,C1=C2CNCC3=NC(=NS3)CNCC3=NC(CNCC(=N2)O1)CO3,40
18524,C1=CC2=CCCC3=C2CN(COC2CCN(CCNCOCCCC1)C2)C3,40
18525,C1=NOCCCCCCC1,40
18526,C1=NC2CCCCCC1C2,40
18527,C1#CC2=CC=C(C=CCC3=CC=C(C#CC4=CC(=CC=C4)OCCCCC=CCCCCOC4=CC=CC1=C4)[NH]3)[NH]2,40
18528,C1=C2CCC1NC2,40
18529,C1CNCCOCCC2CCC(CNCCN1)O2,40
18530,C1=C2C=C(NC1)C1=CC3=C(C=C1)N=CC(=C3)CN2,40
18531,C1CC2COP(O1)O2,40
18532,C1=CC2=CC(=C1)CNC1=CC=C3[NH]C=C(C2)C3=C1,40
18533,C1=COCCCCSNC2=NC(=CC=C2)CNC1,40
18534,C1=CCC2OCC3=C2CC(CCCCC1)CC3,40
18535,C1CC2CCNCCN(C1)C2,40
18536,C1=CC2=CC(=C1)OCCCN=NCC2,40
18537,C1=CO[PH2+]N1,40
18538,C1=CC2CC3CC1CCC3O2,40
18539,C1=C2CCOC(=CC=C3CCOC(=C1)C3)C2,40
18540,C1=CCOC=CCNC1,40
18541,C1=C2CC3=CC=C(CC4=CC=C(CC5=CC=C(CC6=CC=C(CC(=C1)[NH]2)O6)O5)[NH]4)O3,40
18542,C1=C2C=CC(=C1)N1CCN(C1)C1=CC=C(C=C1)CCCCCCCCCCCCOC1=CC=C(C=C1)CC1=CC=C(C=C1)OCCCCCCCCCCCC2,40
18543,C1=CC2=CC3=NC4=C(C=C5C=CC(=CC6=NC(=CC1=N2)C=C6)N54)C3,40
18544,C1=NCCN2CC3=CCCC(=N3)C3=NC(=CC=C3)CN(CCN=C1)CC1=CC=CC(=N1)C2,40
18545,C1=CC2=CC(=C1)C1=CC=CC(=C1)C1=CC=CC(=C1)CN1CCOCCN(CCOCC1)C2,40
18546,C1=CSCCCSCCCSCCCN1,40
18547,C1=CCC[CH+]N=C1,40
18548,C1=CC2=NC1=CC1=NC(=CC3=CC=C(C=C4C=CC(=C2)[NH]4)[NH]3)OC1,40
18549,C1=CC2=CC=C1CCC1CC2OCO1,40
18550,C1=CO[SiH-]O1,40
18551,C1=CC2=CC3=CC=C2CNCC(C1)NC3,40
18552,C1=CC2=CC=C1CCC1=CC=C(C=C1)[SiH2]CC1=CC=C(C=C1)C[SiH2]2,40
18553,[SiH2]1[SiH2]S[GeH2]S1,40
18554,C1=CC2C3=C4C=C(C=C3)OCC3=CC=C(C=C3)COC3=CC=C5C(=C3)C3=CCC5C5=C3C=CC(=C5)OCC3=CC=C(C=C3)COC3=CC=C(C2=C3)C14,40
18555,C1=CC2=CC=C1NSC1=CC3=C(C=C1)C=C(C=C3)SNC1=CC=C(C=C1)SSC1=CC=C3C=C(C=CC3=C1)SS2,40
18556,C1=CN[NH+]=CC1,40
18557,C1CP=[SH]C1,40
18558,C1#CCC2CC3C=C2C#CC(=C1)CCOCCCC1=NC=CC(=C1)O3,40
18559,C1OCC2NC1CO2,40
18560,C1CCNCCCNCCCOCC1,40
18561,C1=CC2=NC1=CC1=CC=C([NH]1)C1=CC=C3C=CC(=CN=CC=NC=C4C=CC(=CC=C2C2=CC=C(C=C5C=CC1=N5)[NH]2)C=C4)C=C3,40
18562,C1CNP23=N[PH+]([N-]P=N[PH](=N2)OC1)OCCCN3,40
18563,C1=C[Se+]=PCC1,40
18564,C1=CC2=CC=C1S2,40
18565,C1=CC2=NC(=C1)C1=CC=CC(=N1)CNCCNCCNCCNC2,40
18566,C1CCC2CNCCC(C1)C2,40
18567,Br[Rh],40
18568,C1=C2N=C(S1)C1=CSC(=N1)C1=CSC(=N1)CNCCNCCNCC1CSC2=N1,40
18569,C1CCOCCCCOCCCOCCCCOC1,40
18570,C1#CCC#CCC#CC=C1,40
18571,C1=CC2=CC(=C1)C[SiH2]C1=CC=C(C=C1)CCC1=CC=C(C=C1)[SiH2]C2,40
18572,C1=CC2=CC(=CC=C2)COC2CCN(CCNCNCCO1)C2,40
18573,C1=CCSC=1,40
18574,C1=C2COCCC(CCO1)CO2,40
18575,C1=CC2COCC(C2)N1,40
18576,C1=CC2=CC(=C1)N1C=CC3=C1C=C(C=C3)C1=NC(=NC=N1)CC1=NC=NC(=N1)C1=CC=C3C=CN2C3=C1,40
18577,C1=CCCCC=CCC2=CC=C3C(=C2)C2CCC3C3=C2C=C(C=C3)CC=CCCCC=CC1,40
18578,C1=CC2=NC1=CC1=[NH+]C(=CC3=CN=C(C=C4C=CC(=C2)[NH]4)C3)C=C1,40
18579,C1=C2C=C3CC4=CC5=C(C=C4OCOC3=C1)OCOC1=C(C=C3CC4=CC6=C(C=C4OCOC3=C1)OCOC26)C5,40
18580,C1=CCCSNCC2=CC=C3OCC=CCCCCN(CCCCC1)C3=C2,40
18581,C1=CC2=CC(=C1)COC1CCN(CCNCN3CCOC(CCCC2)C3)C1,40
18582,O1[Nb]O[Nb]O[Nb]O[Nb]O[Nb]1,40
18583,C1=CC2=NC3=CC=C(N=C4C=CC(=N4)N=C4C=CC(=NC5=NC(=NC1=N2)C=C5)[NH]4)[NH]3,40
18584,C1NCC2CC(N1)NCN2,40
18585,C1=NCCN=CC2=CC(=CC=C2)OCCOCCOCCOCCNCCOCCOCCNCCOCCOCCOCCOC2=CC=CC1=C2,40
18586,N1=PN=[SH]SN=P1,40
18587,C1=CN[NH2+]CCC1,40
18588,C1COCCON1,40
18589,B1OC=CC=NC=CO1,40
18590,C1=CC2=NC3=CC=C(N=C4C=CC(=N4)N=C4CCC(=CC1=N2)[NH]4)[NH]3,40
18591,C1=CCCCCC2C=NC=CC(CCCCCCCCCCCCCC1)C2,40
18592,C1CNP23=N[PH](=NP=N[PH](=N2)OCCCN3)OC1,40
18593,C1CC2CC(C1)C1CCCC(C1)C1CCCC(C1)CN1CCOCCOCCN(CCOCCOCC1)C2,40
18594,C1#CC2CC(OCO2)C2=CC=C1C=C2,40
18595,O1[Mo]O[Mo]O[Mo]O[Mo]O[Mo]1,40
18596,C1=NC2=C3C=C(C=C2)CCCCCNCCCCN2CCC(C2)OC3=C1,40
18597,C1=CC2=NC1=CC=NC=CC1=C[SH]=C(C=C3C=CC(=N2)[NH]3)[NH]1,40
18598,C1=CC2=CC3=C(C=C2)N=CC=C3OC2CCN(CCNCOC3CC(C1)C3)C2,40
18599,C1=CNCCC=COC=C1,40
18600,C1#CC2=NC(=CC=C2)C#CC2=CC=CC(=C2)C#CC2=CC=CC(=N2)C#CC2=CC=CC(=C2)C#CC2=NC(=CC=C2)C#CC2=CC1=CC=C2,39
18601,C1=CC2=CC(=C1)OC1=CC=C(C=C1)CC1=CC=C(C=C1)OC1=CC(=CC=C1)OC1=CC=C(C=C1)CC1=CC=C(C=C1)O2,39
18602,C1NCC2CC1CS2,39
18603,C1=C[N-]CC1,39
18604,C1=CC=C2C=CCC=CC(=C1)C2,39
18605,C1=CCCC2=CC(=CC=C2)OC2=CC=C(C=C2)CCCC1,39
18606,C1CN[PH+]2N=[PH](N=PN=P[N-]2)N1,39
18607,C1=C2C=CC(=C1)C1=CC=C(C=C1)CCC1=CC=C(C=C1)C1=CC=C(C=C1)CCC1=CC=C(C=C1)C1=CC=C(C=C1)CC2,39
18608,C1=CCCOCCCNCCCNCCC1,39
18609,C1=CCOCCOCCOC1,39
18610,C1=CC2=CC(=C1)CNCCNCC1=CC=C(C=C1)CNCCNC2,39
18611,C1=NCCOCCOCCN=CC2=CC3=CC(=C2)CC2=CC=CC(=C2)CC2=CC1=CC(=C2)CC1=CC(=CC=C1)C3,39
18612,C1=CC2=CC(=C1)NCCCCCCCCCCCCCCCCC2,39
18613,C1=CN2SC3=CC(CC4=C3C=C(C=C4)S1)S2,39
18614,C1CC2N=C1NC1=NC(CC1)NC1CCC(=NC3CCC(=N2)N3)N1,39
18615,C1=C2C=CC(=C1)OCCCN1C=C(CNCCNCC3CC(CN3)NC2)N=N1,39
18616,C1=CC2=CC(=CC=C2)CCCCCC2=CC1=CC=C2,39
18617,C1=CC2=CC=C1OCOCO2,39
18618,C1CC2=NC(=N1)CNCNCCN2,39
18619,C1=CC2=CC(=CC=C2)C2=CC=CC(=C2)C=COCCO1,39
18620,C1CCCCNSCCCC1,39
18621,C1=CC2=NC1=CC1=CC=C([NH]1)C1=CC(=CC=C1)OC1=CC=CC(=C1)C1=NC(=CC3=CC=C([NH]3)C3=CC(=CC=C3)OC3=CC=CC2=C3)C=C1,39
18622,C1=CC2=CC(=C1)OCCCCCCCCCCOC1=CC2=CC=C1,39
18623,C1=CCN=CCNCC=C1,39
18624,[NH]1SS1,39
18625,C1=CNCCC2=CC=CC(=C2)CC1,39
18626,C1=CC2CNC1COCS2,39
18627,B1=CC=CO1,39
18628,C1=CC2=CC(=C1)COC1=CC3=C(C=C1)C1CCC3C3=C1C=CC(=C3)OCC1=CC=CC(=C1)COC1=CC3=C(C=C1)C1CCC3C3=C1C=CC(=C3)OC2,39
18629,C1=CC2=NN=CC(=C2)C2=NC=C(CC3=CC4=C(C=C3)OCCC4CCCCCO1)S2,39
18630,C1=CC[NH2+]NC1,39
18631,C1=CCCOCCC=CC1,39
18632,C1CN=NN=N1,39
18633,C1=C2COCCNCCCCCCN1N=N2,39
18634,C1=CNCC=NCCN=CCN=C1,39
18635,C1=NCCN=CCCOCPCOCC1,39
18636,C1=CCCN=CCCC1,39
18637,C1=CC2=CC=C1CCCCCOCCCOC2,39
18638,C1CCCCNCCCCCCCCCNCCCCCCCCCNCCCC1,39
18639,C1=CC2C=CCC(CCCC1)C2,39
18640,C1CNCC2CCC(CNCCN1)O2,39
18641,C1=CC2=CC(C=C1)C=CN2,39
18642,C1CC2CC3CC2C(N1)O3,39
18643,C1COCCOCCOCCOCCOCCCOCCOCCOCCOCCOCCCOCCOCCOCCOCCOC1,39
18644,C1=CC=CN=1,39
18645,C1=CCNCC=CCCCC1,39
18646,C1=CC2=CN=C(CCCC3=CC=CC(=N3)CCCN1)[NH]2,39
18647,C1CCNCCNCCNCNCC1,39
18648,C1=CC2=NC(=C1)CNCCN1CCN(CCNC2)CC1,39
18649,C1=CCN2CCCC(CC1)CC2,39
18650,C1=C2C3CCCC24C2OCC(C5=C2C(CCC5)O[SiH2]O3)C4CO1,39
18651,C1=CCC2=CC(CCC2)CNCC1,39
18652,C1=CC2=NC(=C1)CN1C=C(CCCNCCCNC2)N=N1,39
18653,C1=C2C=CC(=C1)OCCCCCCOC1=CC=C(C=C1)C[GeH2]CC1=CC=C(C=C1)OCCCCCCOC1=CC=C(C=C1)C[GeH2]C2,39
18654,C1=C[SH]=NCC1,39
18655,C1=CC2=CC(=C1)CSC1=CC=C(C=C1)SC1=CC=C(C=C1)SCC1=CC(=CC=C1)CSC1=CC=C(C=C1)SC1=CC=C(C=C1)SC2,39
18656,C1=COCCOCCOC=CC1,39
18657,C1=CC2=C3N=C4COC(C2)C4=NC3=C1,39
18658,C1NC2CCC(N1)NCN2,39
18659,C1=CC2=CC(C=C1)CCCC2,39
18660,C1=CC2=CC(=C1)CN1C=C(CCCOC3=CC=C(C=C3)CCNCCNCCNC2)N=N1,39
18661,C1=NSCCNC1,39
18662,C1=CC2=CC(=C1)NCCCCC2,39
18663,C1=CC2=CC=C1CCCCCCCCCCCCCOPOCCCCCCCCCCCCCC1=CC=C(C=C1)C2,39
18664,C1=CCOC2CCCN(CNCCN3CCC(C3)OC=CNC1)C2,39
18665,C1=C2CCCCCCCCCC(=C1)[NH]2,39
18666,C1OOC2COC1C2,39
18667,C1CCCC2CCC(CC1)CNC2,39
18668,C1CCCNCNCCCCCNCCNCC1,39
18669,C1=CC2=CC=C1CNNCOCNNC2,39
18670,C1=CCCC2CCC3OC(CC1)CC1OCC2=C13,39
18671,C1=CC2=CC(=C1)CCCCCCCC2,39
18672,C1=CC2=CC(=C1)CNCCCCCCNCC1=CC(=CC=C1)CCNCCCC2,39
18673,C1=C2C=CC(=C1)OCCCN1C=C(CCNCCNCCNCC2)N=N1,39
18674,C1=CCOCCCNCCOCCCOCCNCCCOC1,39
18675,C1=CCC2CC(C=CN2)NC1,39
18676,C1=CC2=NC1=CCN[SnH2]NCC2,39
18677,C1=CCCC=CCC=CSC=CCCC=CC1,39
18678,C1OC2COC1OSO2,39
18679,C1=COC2=CC=C(C=C2)CNCC2=CC=C(C=C2)OC=C1,39
18680,C1=CC2=CC(=C1)C1=CC=CC(=C1)CC1=NC3=C(C=CC4=C3N=C(C2)[NH]4)[NH]1,39
18681,C1=CC2=CC(=C1)CC1=CC=CC(=C1)CC1=NC(=NC=C1)CC1=NC=CC(=N1)C2,39
18682,C1=NC2=CC=C3C=C2C(=C1)OC1CCN(CCCCCCCCCC3)C1,39
18683,C1=C2CC3=CC=C([NH]3)C3=CC=C(CC4=C[NH]C(=N4)C(=N2)[NH]1)[NH]3,39
18684,C1=CC2=CC(=C1)CC1=CC=CC(=C1)CSCCCCCSC2,39
18685,C1=CC2=CC=C(C=CCCCC1)CC2,39
18686,C1CCOCOOCOOCOCCCCOCOOCOOCOC1,39
18687,C1=C2CC1NN2,39
18688,C1=CCCCCOCCCC=CCCCCCCC1,39
18689,C1CNCCOOCCN1,39
18690,C1=CC2=CC(=C1)CCCOCCO2,39
18691,[Fe],39
18692,C1CC2COC3CC2C(C1)CO3,39
18693,C1=CCCCOCCCOCCC=C1,39
18694,C1=CCC2CCCC(CCCCCCOC1)O2,39
18695,C1=CCC2CC(C=CN2)NCCCCC1,39
18696,[PH-]Cl,39
18697,C1CCNCCNCCCCNCNCC1,39
18698,C1CCNCCCCCNCCNCCCNCC1,39
18699,C1=CCC2=CC3=CC(=C2)CCCCCC2=CC(=CC(=C2)CC2=CC=CC(=C2)C3)CC1,39
18700,C1=CC2=CC=CC3=C2CC(C1)CC3,39
18701,C1=CCC=COCCC=C1,39
18702,C1=CCCNCCN2CCOCCCCCCCCCOCNC(CCCCC1)C2,39
18703,C1=CCCC2CC(=CCCC1)CO2,39
18704,C1=CC2C=CNCCNCCCOC(=C1)C2,39
18705,C1=CC2=NC3=CC=C([NH]C4=NC5=NC6=NC(=NC1=N2)C=C6COCCCCOC=C5C4)[NH]3,39
18706,C1COCNCOC1,39
18707,C1=CC2=CC(=C1)CCCCCNCCN1CCC(C1)OCNC2,39
18708,C1=C2CC(=CC1)CC1=CC=CC3=C1OCCNCCCNCCOC1=C(C=CC=C1C2)CC1=CCC=C(C1)C3,39
18709,C1=CC2=C3C=C1NCCCCCCNCC1CSC(=N1)C1=NC4=C(C=C(C=C4)NCCCCCCNCC4CSC(=N4)C(=N2)S3)S1,39
18710,C1=CC2=C3C=C1NCCCCCCNCC1CSC(=N1)C1=NC4=C(C=C(C=C4)NCCNCC4CSC(=N4)C(=N2)S3)S1,39
18711,C1=CC2=CC(=C1)CCNCC1=CC=C(C=C1)CCCNCCC1=CC=C(C=C1)CNCC2,39
18712,C1=CC2CC=C1OCC1=CN(N=N1)C1CNC(CNCCNCC2)C1,39
18713,C1CCC[SiH2]CCC1,39
18714,C1=C2C=CC(=C1)OCCCC1=CN(CCNCCNCCNCC2)N=N1,39
18715,C1NC2CNC1O2,39
18716,C1CCOCOCOC1,39
18717,C1=C2NC(=NC3=NC(=NC4=CC=C(N=C5CCC(=N5)N2)[NH]4)CC3)C1,39
18718,C1=CC2=[NH+]C1=NCN[CH-]NC=N2,39
18719,C1=CCOCCCCCCC=CCOCCCCCC1,39
18720,[SiH2]1[Te][SiH]2[SiH2][Te][SiH]1[Te]2,39
18721,C1=CCNCC=CCCNCC1,39
